                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      9.0000000000000002E-001      3.5565588199999998E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61 
                            model_number                                num_zones                                 star_age                                   log_dt                                star_mass                               log_xmstar                             log_abs_mdot                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                       pp                                      cno                                 tri_alfa                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                 log_Teff                                    log_L                                    log_R                                    log_g                        v_div_csound_surf                             log_center_T                           log_center_Rho                               log_cntr_P                             log_cntr_Rho                               log_cntr_T                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              num_retries                              num_backups                                num_iters 
                                     542                                     1034                  1.0911421838719580E+010                  5.4238676814401936E+000                  8.6955739236035801E-001                  3.3237976702066064E+001                 -9.0590878560562853E+000                  0.0000000000000000E+000                  9.9999895214064605E-001                  3.6551864857358690E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.0865656837403321E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1470619797417090E+000                 -1.0201015850155011E+001                 -1.0382592280897198E+001                  2.1470619797420323E+000                 -7.2330878834037771E-001                  2.1464762377207376E+000                 -1.0201015850155011E+001                  5.9763882321900485E+032                  5.9929017890161614E+032                  6.0617532245344436E+032                  6.1069641258811122E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0271938778442337E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6522762493673468E+000                  2.1492365855170359E+000                  1.2933246304764505E+000                  1.7905383439661033E+000                  1.7255676351104138E-008                  7.6762234029558893E+000                  5.4801794981368781E+000                  2.1626081652176637E+001                  5.4801794981368781E+000                  7.6762234029558893E+000                  1.3344980859785447E+000                  4.9999852194245265E-001                  4.0104773475060176E+000                  0.0000000000000000E+000                  9.9652085612115504E-001                  1.3848007801933358E-005                  2.4392784940060515E-004                  5.5288077921298239E-004                  1.6607975952930760E-003                  4.1329483953300244E-001                  4.5233494087188081E-001                                       13                                        0                                       11 
                                     543                                     1035                  1.0911682337221619E+010                  5.4158052302912187E+000                  8.6932493293459168E-001                  3.3237860586277193E+001                 -9.0494580696396465E+000                  0.0000000000000000E+000                  9.9999895214064605E-001                  3.6590373348915556E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.0887280429209341E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1533469666899254E+000                 -1.0166082878593942E+001                 -1.0360241425065947E+001                  2.1533469666902665E+000                 -7.2416149459962220E-001                  2.1527707790842627E+000                 -1.0166082878593942E+001                  5.9863664666240464E+032                  6.0029000825224959E+032                  6.0717905506567715E+032                  6.1166768349915751E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0320028973348501E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6518621502205737E+000                  2.1555045624491247E+000                  1.2972868172360412E+000                  1.7824978546580503E+000                  1.7948029861481654E-008                  7.6769467798069266E+000                  5.4820132920887712E+000                  2.1629001881675567E+001                  5.4820132920887712E+000                  7.6769467798069266E+000                  1.3344980859394573E+000                  4.9999852194245231E-001                  4.0104773471529978E+000                  0.0000000000000000E+000                  9.9652085620893205E-001                  1.3848083434349885E-005                  2.4392724752098270E-004                  5.5288077921298239E-004                  1.6607975952930760E-003                  4.1275103545538716E-001                  4.5264827189318962E-001                                       13                                        0                                       11 
                                     544                                     1043                  1.0911937850052197E+010                  5.4074127131160097E+000                  8.6909142562637698E-001                  3.3237743915796550E+001                 -9.0391122356329010E+000                  0.0000000000000000E+000                  9.9999895214064605E-001                  3.6645954113345791E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.0909013044916378E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1586424457336286E+000                 -1.0131260119048173E+001                 -1.0337102956125779E+001                  2.1586424457339901E+000                 -7.2049815414134066E-001                  2.1580684208856482E+000                 -1.0131260119048173E+001                  5.9965035378478652E+032                  6.0129856192742516E+032                  6.0818364650477623E+032                  6.1265608507092856E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0371988494281504E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6515531540080883E+000                  2.1608395447714672E+000                  1.3005723008221832E+000                  1.7758102170051280E+000                  1.8091171689640360E-008                  7.6776655224724664E+000                  5.4838352751680217E+000                  2.1631903128493491E+001                  5.4838352751680217E+000                  7.6776655224724664E+000                  1.3344980859006887E+000                  4.9999852194245215E-001                  4.0104773468028618E+000                  0.0000000000000000E+000                  9.9652085629599041E-001                  1.3848158258145135E-005                  2.4392665028451620E-004                  5.5288077921298239E-004                  1.6607975952930760E-003                  4.1220912859730491E-001                  4.5295866473223489E-001                                       13                                        0                                       11 
                                     545                                     1043                  1.0912188145568022E+010                  5.3984530690656243E+000                  8.6885803813213403E-001                  3.3237627273853136E+001                 -9.0303754878222353E+000                  0.0000000000000000E+000                  9.9999895214064605E-001                  3.6704554268686307E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.0930746548801835E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1641490074698928E+000                 -1.0096667275579374E+001                 -1.0313353694486999E+001                  2.1641490074702756E+000                 -7.1899684221657412E-001                  2.1635802556406096E+000                 -1.0096667275579374E+001                  6.0063960902265365E+032                  6.0228808719941515E+032                  6.0918150858080230E+032                  6.1362351200275065E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0425606297797481E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6512225107281009E+000                  2.1663484196315750E+000                  1.3039880248122120E+000                  1.7688621270816562E+000                  1.8702394152114892E-008                  7.6783774359633590E+000                  5.4856405626101683E+000                  2.1634777591588055E+001                  5.4856405626101683E+000                  7.6783774359633590E+000                  1.3344980858623037E+000                  4.9999852194245181E-001                  4.0104773464561818E+000                  0.0000000000000000E+000                  9.9652085638218812E-001                  1.3848232159904465E-005                  2.4392605867072713E-004                  5.5288077921298228E-004                  1.6607975952930760E-003                  4.1167025065132956E-001                  4.5326614159596934E-001                                       13                                        0                                       11 
                                     546                                     1040                  1.0912433335451731E+010                  5.3895025476589744E+000                  8.6862460209888515E-001                  3.3237510576305340E+001                 -9.0213346529620697E+000                  0.0000000000000000E+000                  9.9999882732227630E-001                  3.6761971803439286E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.0952496039898847E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1695687798997683E+000                 -1.0062328031124338E+001                 -1.0291560117481943E+001                  2.1695687799001733E+000                 -7.1719945118624862E-001                  2.1690047552792464E+000                 -1.0062328031124338E+001                  6.0162672488077999E+032                  6.0328252004164085E+032                  6.1018978410728620E+032                  6.1458989511432210E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0473834682919032E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6508656481119579E+000                  2.1717745272484792E+000                  1.3074148038529498E+000                  1.7618918714523835E+000                  1.9265537801984436E-008                  7.6790822596288706E+000                  5.4874282992019880E+000                  2.1637623921347814E+001                  5.4874282992019880E+000                  7.6790822596288706E+000                  1.3344980858242976E+000                  4.9999852194245153E-001                  4.0104773461129328E+000                  0.0000000000000000E+000                  9.9652085646753152E-001                  1.3848305152762439E-005                  2.4392547264930376E-004                  5.5288077921298239E-004                  1.6607975952930760E-003                  4.1113432060490529E-001                  4.5357061623905132E-001                                       13                                        0                                       11 
                                     547                                     1046                  1.0912673473687963E+010                  5.3804613165020170E+000                  8.6839120477959175E-001                  3.3237393866753166E+001                 -9.0123654528936168E+000                  0.0000000000000000E+000                  9.9999882732227630E-001                  3.6819500559645796E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.0974253524601636E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1755482413204508E+000                 -1.0028429343395047E+001                 -1.0268282473990491E+001                  2.1755482413208789E+000                 -7.1795022282850796E-001                  2.1749928955220468E+000                 -1.0028429343395047E+001                  6.0258483653418039E+032                  6.0425931849729189E+032                  6.1114794480441161E+032                  6.1553308811907293E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0522063068040034E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6504997295523864E+000                  2.1777352837191724E+000                  1.3111270192074393E+000                  1.7543507311912303E+000                  2.0030546387469885E-008                  7.6797763775718151E+000                  5.4891922040822996E+000                  2.1640432011207537E+001                  5.4891922040822996E+000                  7.6797763775718151E+000                  1.3344980857866875E+000                  4.9999852194245131E-001                  4.0104773457732525E+000                  0.0000000000000000E+000                  9.9652085655198619E-001                  1.3848377215486535E-005                  2.4392489246462251E-004                  5.5288077921298228E-004                  1.6607975952930760E-003                  4.1060098376170118E-001                  4.5387252554978463E-001                                       13                                        0                                       11 
                                     548                                     1043                  1.0912909359495356E+010                  5.3727018113525684E+000                  8.6815671409276129E-001                  3.3237276578873164E+001                 -9.0025762126531870E+000                  0.0000000000000000E+000                  9.9999882732227630E-001                  3.6874921440493552E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.0996124918186752E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1808116444734522E+000                 -9.9946825320538490E+000                 -1.0245537010761035E+001                  2.1808116444739052E+000                 -7.1454629982797035E-001                  2.1802586728779607E+000                 -9.9946825320538490E+000                  6.0356010156623981E+032                  6.0524698852293984E+032                  6.1213067117733248E+032                  6.1649530208282152E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0571811545528649E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6500665258637168E+000                  2.1830206184531527E+000                  1.3146360939517692E+000                  1.7472152938225642E+000                  2.0471857531705680E-008                  7.6804658820150866E+000                  5.4909435378887155E+000                  2.1643219956111313E+001                  5.4909435378887155E+000                  7.6804658820150866E+000                  1.3344980857493642E+000                  4.9999852194245115E-001                  4.0104773454361675E+000                  0.0000000000000000E+000                  9.9652085663579415E-001                  1.3848448561615469E-005                  2.4392431646106966E-004                  5.5288077921298239E-004                  1.6607975952930758E-003                  4.1006893148164170E-001                  4.5417206353182010E-001                                       13                                        0                                       11 
                                     549                                     1029                  1.0913140910260424E+010                  5.3646462202855227E+000                  8.6792176090819129E-001                  3.3237159027882633E+001                 -8.9936648844322544E+000                  0.0000000000000000E+000                  9.9999882732227630E-001                  3.6932016982950161E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1018051156789284E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1867810720352177E+000                 -9.9612675245213858E+000                 -1.0220834141516004E+001                  2.1867810720356964E+000                 -7.1515269555553806E-001                  2.1862364153437523E+000                 -9.9612675245213858E+000                  6.0453481438825299E+032                  6.0621935070342502E+032                  6.1309218337084435E+032                  6.1742569873885077E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0620454501295713E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6497236549933891E+000                  2.1889753984459568E+000                  1.3182992256888266E+000                  1.7397714793579189E+000                  2.1158920781826580E-008                  7.6811472591871341E+000                  5.4926759441369706E+000                  2.1645977541856400E+001                  5.4926759441369706E+000                  7.6811472591871341E+000                  1.3344980857123585E+000                  4.9999852194245081E-001                  4.0104773451019486E+000                  0.0000000000000000E+000                  9.9652085671888813E-001                  1.3848519140503022E-005                  2.4392374510742655E-004                  5.5288077921298250E-004                  1.6607975952930760E-003                  4.0953826769028395E-001                  4.5446974348643832E-001                                       13                                        0                                       11 
                                     550                                     1035                  1.0913367842170979E+010                  5.3558955695010999E+000                  8.6768627457208514E-001                  3.3237041178212806E+001                 -8.9839298568720398E+000                  0.0000000000000000E+000                  9.9999864256749649E-001                  3.6984427004115444E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1040038568680473E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1919473981242406E+000                 -9.9281024021837858E+000                 -1.0200976074320064E+001                  2.1919473981247459E+000                 -7.1337873865883261E-001                  2.1914069819301520E+000                 -9.9281024021837858E+000                  6.0553929404331700E+032                  6.0718277164335799E+032                  6.1405386058199461E+032                  6.1836761697554238E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0670548454322510E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6493942370963515E+000                  2.1941637831970597E+000                  1.3215522538584537E+000                  1.7331475733488415E+000                  2.1501626062773221E-008                  7.6818223537591255E+000                  5.4943910289115410E+000                  2.1648707448715552E+001                  5.4943910289115410E+000                  7.6818223537591255E+000                  1.3344980856757329E+000                  4.9999852194245054E-001                  4.0104773447711635E+000                  0.0000000000000000E+000                  9.9652085680112634E-001                  1.3848588838638360E-005                  2.4392317938758929E-004                  5.5288077921298228E-004                  1.6607975952930756E-003                  4.0901016720494454E-001                  4.5476432495019881E-001                                       13                                        0                                       11 
                                     551                                     1039                  1.0913590622634344E+010                  5.3478771029118031E+000                  8.6745049503043947E-001                  3.3236923149759598E+001                 -8.9753709838144928E+000                  0.0000000000000000E+000                  9.9999864256749649E-001                  3.7044632093362784E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1062065726555943E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1966033183863947E+000                 -9.8949334348984692E+000                 -1.0178248953169801E+001                  2.1966033183869298E+000                 -7.0898144393321061E-001                  2.1960632241184270E+000                 -9.8949334348984692E+000                  6.0648816835178186E+032                  6.0813228570585786E+032                  6.1501366491779838E+032                  6.1931073119822715E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0719951456273520E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6490947802679830E+000                  2.1988493177622610E+000                  1.3244939347977913E+000                  1.7271461830169554E+000                  2.1854849417987275E-008                  7.6824965141651633E+000                  5.4960981145949050E+000                  2.1651424682507788E+001                  5.4960981145949050E+000                  7.6824965141651633E+000                  1.3344980856394308E+000                  4.9999852194245020E-001                  4.0104773444433004E+000                  0.0000000000000000E+000                  9.9652085688263692E-001                  1.3848657771071101E-005                  2.4392261842934467E-004                  5.5288077921298228E-004                  1.6607975952930753E-003                  4.0848460378646845E-001                  4.5505607917351609E-001                                       13                                        0                                       11 
                                     552                                     1041                  1.0913808962174351E+010                  5.3391323910101187E+000                  8.6721525765831409E-001                  3.3236805360735261E+001                 -8.9676260718265848E+000                  0.0000000000000000E+000                  9.9999864256749649E-001                  3.7102047333564681E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1084054470714761E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2013184052671240E+000                 -9.8619464983759411E+000                 -1.0155061756283855E+001                  2.2013184052676906E+000                 -7.0593549784786958E-001                  2.2007803840643700E+000                 -9.8619464983759411E+000                  6.0742929915566305E+032                  6.0908549897273265E+032                  6.1598756211037878E+032                  6.2024378616706805E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0769008982686136E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6488173101761356E+000                  2.2035736102851389E+000                  1.3274110212429240E+000                  1.7211942211023554E+000                  2.2426733525632784E-008                  7.6831660786675018E+000                  5.4977901023918632E+000                  2.1654117861968729E+001                  5.4977901023918632E+000                  7.6831660786675018E+000                  1.3344980856035138E+000                  4.9999852194244981E-001                  4.0104773441189083E+000                  0.0000000000000000E+000                  9.9652085696328263E-001                  1.3848725828879432E-005                  2.4392206318157224E-004                  5.5288077921298239E-004                  1.6607975952930756E-003                  4.0796270118716510E-001                  4.5534470786205838E-001                                       13                                        0                                       11 
                                     553                                     1022                  1.0914023401372572E+010                  5.3313041747479009E+000                  8.6698005787503385E-001                  3.3236687558584912E+001                 -8.9598672575150324E+000                  0.0000000000000000E+000                  9.9999864256749649E-001                  3.7159841811286615E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1106051763590870E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2072461278594262E+000                 -9.8293519372021709E+000                 -1.0133385532882491E+001                  2.2072461278600239E+000                 -7.0794830984176160E-001                  2.2067178602527195E+000                 -9.8293519372021709E+000                  6.0836461804417711E+032                  6.1002484133911741E+032                  6.1690586985502306E+032                  6.2115165098588402E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0817146644953375E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6484083506872134E+000                  2.2094609431472954E+000                  1.3311726066518472E+000                  1.7135532481341575E+000                  2.3663032184271225E-008                  7.6838268366179552E+000                  5.4994614380381108E+000                  2.1656777953675601E+001                  5.4994614380381108E+000                  7.6838268366179552E+000                  1.3344980855679109E+000                  4.9999852194244948E-001                  4.0104773437973593E+000                  0.0000000000000000E+000                  9.9652085704321980E-001                  1.3848793150212921E-005                  2.4392151257484292E-004                  5.5288077921298250E-004                  1.6607975952930758E-003                  4.0744234897924425E-001                  4.5563181022722427E-001                                       13                                        0                                       11 
                                     554                                     1029                  1.0914235694186657E+010                  5.3269352939452261E+000                  8.6674191679855606E-001                  3.3236568250694035E+001                 -8.9501009814928949E+000                  0.0000000000000000E+000                  9.9999864256749649E-001                  3.7213117383828609E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1128335827074238E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2130701742274224E+000                 -9.7968567358482819E+000                 -1.0110346269209256E+001                  2.2130701742280530E+000                 -7.0811684580519951E-001                  2.2125491501692061E+000                 -9.7968567358482819E+000                  6.0932586246767215E+032                  6.1098686301470207E+032                  6.1784977331019211E+032                  6.2206145175490287E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0865510709012600E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6480240510500996E+000                  2.2152822383926032E+000                  1.3348518535487290E+000                  1.7060754464495209E+000                  2.4148541727850200E-008                  7.6844848437073878E+000                  5.5011264927256764E+000                  2.1659427870780405E+001                  5.5011264927256764E+000                  7.6844848437073878E+000                  1.3344980855323432E+000                  4.9999852194244915E-001                  4.0104773434761274E+000                  0.0000000000000000E+000                  9.9652085712307625E-001                  1.3848860267371142E-005                  2.4392096228820605E-004                  5.5288077921298228E-004                  1.6607975952930751E-003                  4.0691867684024163E-001                  4.5591930423651567E-001                                       13                                        0                                       11 
                                     555                                     1039                  1.0914445843578890E+010                  5.3225281383342633E+000                  8.6650090041174566E-001                  3.3236447468901119E+001                 -8.9404815668821822E+000                  0.0000000000000000E+000                  9.9999864256749649E-001                  3.7267018850231920E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1150901665161257E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2178922864277886E+000                 -9.7642532647933571E+000                 -1.0089983771750109E+001                  2.2178922864284547E+000                 -7.0517737441339545E-001                  2.2173735174361298E+000                 -9.7642532647933571E+000                  6.1029287154149941E+032                  6.1195412653978410E+032                  6.1879444199796639E+032                  6.2299391380702233E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0912498839527652E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6477378771359894E+000                  2.2201378351216325E+000                  1.3378519997414635E+000                  1.6999543722711312E+000                  2.4149843839952600E-008                  7.6851444659394987E+000                  5.5027919589732788E+000                  2.1662078432736877E+001                  5.5027919589732788E+000                  7.6851444659394987E+000                  1.3344980854968145E+000                  4.9999852194244881E-001                  4.0104773431552472E+000                  0.0000000000000000E+000                  9.9652085720284289E-001                  1.3848927175572223E-005                  2.4392041238313470E-004                  5.5288077921298228E-004                  1.6607975952930751E-003                  4.0639257442744214E-001                  4.5620637379897483E-001                                       13                                        0                                       11 
                                     556                                     1037                  1.0914652273857048E+010                  5.3147733977635880E+000                  8.6625976111355807E-001                  3.3236326591887256E+001                 -8.9325054051578796E+000                  0.0000000000000000E+000                  9.9999852325200145E-001                  3.7324891354278311E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1173490817931793E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2211886688051083E+000                 -9.7313200344297641E+000                 -1.0066630569439582E+001                  2.2211886688058167E+000                 -6.9459648926818163E-001                  2.2206611196873500E+000                 -9.7313200344297641E+000                  6.1124168085196340E+032                  6.1289427878164603E+032                  6.1974160417060326E+032                  6.2393964590926132E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0960587716878157E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6475337196958844E+000                  2.2235121222276559E+000                  1.3399474581746857E+000                  1.6956425783908280E+000                  2.4013797768441869E-008                  7.6858104536053142E+000                  5.5044604810857640E+000                  2.1664734207433700E+001                  5.5044604810857640E+000                  7.6858104536053142E+000                  1.3344980854616022E+000                  4.9999852194244843E-001                  4.0104773428372251E+000                  0.0000000000000000E+000                  9.9652085728189688E-001                  1.3848993357116036E-005                  2.4391986715800327E-004                  5.5288077921298228E-004                  1.6607975952930756E-003                  4.0586996978217099E-001                  4.5648983673506327E-001                                       13                                        0                                       11 
                                     557                                     1044                  1.0914854301772787E+010                  5.3054113833760663E+000                  8.6602070693591593E-001                  3.3236206726873711E+001                 -8.9269150456726418E+000                  0.0000000000000000E+000                  9.9999852325200145E-001                  3.7387850089039260E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1195897783103987E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2262100041435717E+000                 -9.6987997932557235E+000                 -1.0044742882460323E+001                  2.2262100041443205E+000                 -6.9618249080684036E-001                  2.2256904251552783E+000                 -9.6987997932557235E+000                  6.1220222188144700E+032                  6.1383138125378536E+032                  6.2067335497112572E+032                  6.2484846468957111E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1006475100559161E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6472352036360731E+000                  2.2284877768757969E+000                  1.3430323176183789E+000                  1.6893529944898944E+000                  2.5443317768790588E-008                  7.6864676482827088E+000                  5.5061056263535173E+000                  2.1667352674581007E+001                  5.5061056263535173E+000                  7.6864676482827088E+000                  1.3344980854268402E+000                  4.9999852194244815E-001                  4.0104773425232718E+000                  0.0000000000000000E+000                  9.9652085735993723E-001                  1.3849058566807112E-005                  2.4391932869419824E-004                  5.5288077921298228E-004                  1.6607975952930751E-003                  4.0535232735190502E-001                  4.5677039419631327E-001                                       13                                        0                                       11 
                                     558                                     1044                  1.0915052556169218E+010                  5.2972228268815593E+000                  8.6578165746214364E-001                  3.3236086831127921E+001                 -8.9187350348754304E+000                  0.0000000000000000E+000                  9.9999852325200145E-001                  3.7443623211996541E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  8.1218317626863268E-008                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.2316315613502731E+000                 -9.6666832417570312E+000                 -1.0022863472535924E+001                  2.2316315613510636E+000                 -6.9738609526236361E-001                  2.2311198530239205E+000                 -9.6666832417570312E+000                  6.1311396607771402E+032                  6.1474164082445302E+032                  6.2160015306107869E+032                  6.2573837289954373E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.1054976757972957E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.6468260564597759E+000                  2.2338882771865340E+000                  1.3465508621263420E+000                  1.6821960097281778E+000                  2.6507255913495168E-008                  7.6871162919696356E+000                  5.5077293365919431E+000                  2.1669936878585911E+001                  5.5077293365919431E+000                  7.6871162919696356E+000                  1.3344980853924366E+000                  4.9999852194244765E-001                  4.0104773422125470E+000                  0.0000000000000000E+000                  9.9652085743717289E-001                  1.3849122985522356E-005                  2.4391879555597868E-004                  5.5288077921298239E-004                  1.6607975952930758E-003                  4.0483686250107465E-001                  4.5704876583888032E-001                                       13                                        0                                       11 
