!  STARS, BROWN DWARFS, AND GAS GIANT PLANETS COLORS
!  
!  E(B-V) =     0.000
!     A_V =     0.000
!
!  "MAGNITUDES" m AT THE STELLAR SURFACE
!  (distance modulus factor not included)
!
!  ABSOLUTE MAGNITUDES: M_m = m - 5logR(pc) + 5
!
! Type of calibration used: Vega
! Using recent Calspec Alpha Lyrea STIS spectrum:
! ftp://ftp.stsci.edu/cdbs/current_calspec/
!
! Models calculated by Jeremy Heyl with Phoenix in March 2018; low T and high g various Z
!
! Unless mentioned otherwise below, we calculate:
! Pogson magnitudes resulting from photon count integration (characteristic of CCDs)
!
! HST ACS/WFC3 Bands / HST WFC3 Bands /  Johnson Bands / JWST NIRCAM Bands / GAIA / PanSTARRS / 2MASS
!
!                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11                12                13                14                15                16                17                18                19                20                21                22                23                24                25                26                27                28                29                30                31                32                33                34                35                36                37                38                39                40                41                42                43                44                45                46                47                48                49                50                51                52                53                54                55                56                57                58                59                60                61                62                63                64                65                66                67                68                69                70                71                72                73                74                75                76                77                78                79                80                81                82
!              Teff              Logg             [M/H]             [a/H]         LambdaMax             F435W             F475W             F555W             F606W             F625W             F775W             F814W            F200LP             F218W             F225W             F275W             F300X             F336W             F390W             F438W             F475W             F475X             F555W            F600LP             F606W             F625W             F775W             F814W             F105W             F110W             F125W             F140W             F160W                 U                 B                 V                 R                 I                 J                 H                 K         F070W_NRC         F090W_NRC         F115W_NRC         F140M_NRC        F150W2_NRC         F150W_NRC         F162M_NRC         F164N_NRC         F182M_NRC         F187N_NRC         F200W_NRC         F210M_NRC         F212N_NRC         F250M_NRC         F277W_NRC         F300M_NRC        F322W2_NRC         F323N_NRC         F335M_NRC         F356W_NRC         F360M_NRC         F405N_NRC         F410M_NRC         F430M_NRC         F444W_NRC         F460M_NRC         F466N_NRC         F470N_NRC         F480M_NRC     GAIA_GAIA2r.G   GAIA_GAIA2r.Gbp   GAIA_GAIA2r.Grp  PAN-STARRS-PS1.g  PAN-STARRS-PS1.i  PAN-STARRS-PS1.r  PAN-STARRS-PS1.w  PAN-STARRS-PS1.y  PAN-STARRS-PS1.z     2MASS_2MASS.H     2MASS_2MASS.J    2MASS_2MASS.Ks
    3711.62     2.50    -1.00     0.00 0.00000e+00 -34.04587421 -34.61453756 -35.35304421 -35.86392868 -36.18638403 -36.97052803 -37.09875633 -35.66174019 -27.84123293 -27.63585438 -27.90578995 -30.97187404 -32.45181682 -33.32935642 -33.97591144 -34.64997433 -34.92793196 -35.30614410 -36.80590830 -35.83354783 -36.13567357 -36.94882393 -37.09195609 -37.77840795 -37.99239125 -38.23381466 -38.53462839 -38.87143733 -32.86159689 -34.06990351 -35.45233763 -36.53081380 -37.32662895 -38.20431511 -39.06939472 -39.13221368 -36.63060031 -37.41630685 -38.02759410 -38.52689585 -38.67207145 -38.78293484 -39.11011573 -39.20208157 -39.08475704 -39.05763025 -39.10124998 -39.13143736 -39.14497185 -38.95494516 -38.96331016 -38.95205431 -39.08356215 -39.05648598 -39.14317149 -39.22617017 -39.28233580 -39.36310206 -39.34217418 -39.29290917 -39.27746019 -39.17921637 -39.21192691 -39.18746176 -39.20233847 -36.26818645 -35.32646724 -37.02235960 -34.88299113 -36.91005374 -36.13963492 -36.11551971 -37.58425160 -37.35001604 -39.09165090 -38.22952054 -39.18623358
    3711.62     3.00    -1.00     0.00 0.00000e+00 -34.10807194 -34.65854303 -35.38975655 -35.90415734 -36.22780579 -37.01500258 -37.14242036 -35.70519073 -27.91252052 -27.70541410 -28.17883398 -31.13091405 -32.62207335 -33.42726330 -34.04444240 -34.69362167 -34.97102947 -35.34494318 -36.84871257 -35.87357747 -36.17703326 -36.99319896 -37.13539345 -37.80892542 -38.00988494 -38.24150873 -38.51383746 -38.82774557 -32.99366556 -34.12960033 -35.48954382 -36.57370987 -37.36796715 -38.21029373 -39.01972655 -39.07851538 -36.67386640 -37.45719247 -38.04928708 -38.49879591 -38.63811927 -38.74353209 -39.06367899 -39.15751464 -39.01394518 -38.97578873 -39.03304982 -39.06786301 -39.08386677 -38.89913216 -38.89831869 -38.88136166 -39.03213702 -38.99639781 -39.09280453 -39.18873763 -39.25082844 -39.34719302 -39.32566712 -39.27951027 -39.26624442 -39.17934138 -39.21110264 -39.18642294 -39.19598282 -36.31075820 -35.36858768 -37.06224934 -34.91740693 -36.95304163 -36.17827217 -36.15760194 -37.61653544 -37.39125615 -39.04243994 -38.24107577 -39.13385531
    3711.62     3.50    -1.00     0.00 0.00000e+00 -34.13388136 -34.68508523 -35.42240311 -35.94825393 -36.27559844 -37.06450727 -37.18999576 -35.74955547 -27.95889239 -27.78973084 -28.52853699 -31.24774899 -32.73442233 -33.48689261 -34.06958070 -34.72018531 -35.00421467 -35.37750045 -36.89727041 -35.91719619 -36.22370283 -37.04311367 -37.18324894 -37.83903019 -38.02496242 -38.24495001 -38.48588416 -38.76498084 -33.07919673 -34.15872188 -35.52430487 -36.62327794 -37.41132854 -38.21342391 -38.94205678 -39.02479941 -36.72542976 -37.49964923 -38.06776173 -38.47092647 -38.59625154 -38.68883362 -38.98290262 -39.07271643 -38.94002562 -38.90649579 -38.96698324 -39.00892373 -39.02732118 -38.86667125 -38.86660382 -38.85343194 -39.00896124 -38.97715368 -39.07606434 -39.17419981 -39.23729832 -39.34154746 -39.31963578 -39.28008318 -39.26760664 -39.19287624 -39.22403625 -39.19919785 -39.20456328 -36.35621001 -35.40666852 -37.10694545 -34.93906035 -37.00163775 -36.22264460 -36.20338312 -37.65012626 -37.43493782 -38.96337984 -38.24664432 -39.07721846
    3711.62     4.00    -1.00     0.00 0.00000e+00 -34.15141804 -34.70524767 -35.44999916 -35.98703576 -36.31813717 -37.10129532 -37.22414209 -35.78454380 -27.98800470 -27.88172266 -28.86026750 -31.33963063 -32.81583000 -33.51888918 -34.08471516 -34.74063109 -35.03148705 -35.40586457 -36.93520225 -35.95553746 -36.26509792 -37.08071113 -37.21803059 -37.85859802 -38.03518355 -38.24775927 -38.46555860 -38.70920953 -33.13217813 -34.17804446 -35.55351355 -36.66414564 -37.44068459 -38.21635290 -38.86469796 -38.98069008 -36.76817983 -37.52780740 -38.07944175 -38.45689438 -38.55889684 -38.64222678 -38.89970356 -38.98059025 -38.87291469 -38.84997533 -38.91033474 -38.96060330 -38.98023597 -38.85058540 -38.85719315 -38.85266529 -39.00414096 -38.98155118 -39.07854865 -39.17400678 -39.23564372 -39.34256902 -39.32096710 -39.28789837 -39.27576559 -39.21090161 -39.24264310 -39.21728127 -39.21990815 -36.39154232 -35.43911631 -37.14038583 -34.95633071 -37.03857487 -36.26280139 -36.24086931 -37.67202088 -37.46435489 -38.88354944 -38.24987224 -39.02928003
    3907.88     0.00    -1.00     0.00 0.00000e+00 -33.99684213 -34.80121310 -35.63690021 -36.15420770 -36.47818673 -37.20421009 -37.31779787 -35.89607217 -27.81020895 -27.79796825 -27.78968113 -30.42569640 -31.74830873 -33.02468658 -33.85069822 -34.84039561 -35.14879074 -35.56544601 -37.05084544 -36.12449441 -36.42357689 -37.18678181 -37.31379492 -37.95272884 -38.18088142 -38.42636595 -38.75718470 -39.08218487 -32.22403572 -34.08277321 -35.74466560 -36.79907700 -37.52345098 -38.40142190 -39.26351408 -39.37552734 -36.90754656 -37.60203236 -38.20383896 -38.78195973 -38.89920717 -39.00229853 -39.27652016 -39.34248841 -39.38981981 -39.42679226 -39.40155924 -39.41426058 -39.41548865 -39.26599455 -39.37394307 -39.45408495 -39.42514423 -39.47099089 -39.48236897 -39.48985078 -39.49458166 -39.51747946 -39.49647703 -39.44961250 -39.41017063 -39.25492924 -39.28613567 -39.25888031 -39.29921895 -36.50821579 -35.57676385 -37.25168703 -35.09642067 -37.15169712 -36.43013322 -36.37503619 -37.75958887 -37.55003516 -39.27864007 -38.41189518 -39.41596514
    3907.88     0.50    -1.00     0.00 0.00000e+00 -34.17064895 -34.90303925 -35.68968131 -36.17837762 -36.49081852 -37.19738600 -37.30916134 -35.91446972 -27.95709732 -27.83775777 -28.11275997 -30.77679858 -32.14717380 -33.27608242 -34.04213639 -34.94006323 -35.21864611 -35.62162285 -37.04695419 -36.15003334 -36.43862640 -37.18007021 -37.30517825 -37.93758535 -38.16383155 -38.40877332 -38.74498764 -39.08009549 -32.58485114 -34.23812884 -35.78947842 -36.80103570 -37.51216420 -38.38526887 -39.26371149 -39.37272869 -36.90508633 -37.59072176 -38.18637563 -38.76860619 -38.89123038 -38.99709366 -39.27932838 -39.34840212 -39.38347925 -39.41844407 -39.39467570 -39.40758078 -39.40890624 -39.27281200 -39.36673495 -39.43484912 -39.41550352 -39.45463355 -39.46824927 -39.47728852 -39.48364673 -39.50913182 -39.48788511 -39.44364642 -39.40878436 -39.26672887 -39.29921177 -39.27278470 -39.30993385 -36.51583179 -35.62321441 -37.24475391 -35.17740024 -37.14568972 -36.44521454 -36.38764431 -37.74910995 -37.53818806 -39.27936244 -38.39376755 -39.41013863
    3907.88     1.00    -1.00     0.00 0.00000e+00 -34.30180781 -34.97251018 -35.72145893 -36.19319960 -36.49859501 -37.19434222 -37.30525086 -35.92924568 -28.07752203 -27.88807107 -28.45307589 -31.09879534 -32.50826384 -33.48235989 -34.18855852 -35.00789848 -35.26715319 -35.65786414 -37.04540668 -36.16559301 -36.44804164 -37.17703850 -37.30124025 -37.92987895 -38.15377061 -38.39781503 -38.73617768 -39.07739032 -32.89763203 -34.35466177 -35.81553793 -36.80269038 -37.50693394 -38.37531531 -39.26162837 -39.36734788 -36.90358975 -37.58583946 -38.17637264 -38.75863527 -38.88370010 -38.99232714 -39.27972991 -39.35126153 -39.37315996 -39.40518703 -39.38426209 -39.39792648 -39.39979169 -39.27349198 -39.35295737 -39.40809777 -39.40166060 -39.43306725 -39.45093912 -39.46339705 -39.47289215 -39.50168581 -39.48029073 -39.43797650 -39.40740141 -39.27722169 -39.31080794 -39.28485764 -39.31890587 -36.52227568 -35.65517283 -37.24144541 -35.23166986 -37.14291200 -36.45447123 -36.39677009 -37.74476715 -37.53234592 -39.27772081 -38.38264639 -39.40256563
    3907.88     1.50    -1.00     0.00 0.00000e+00 -34.39994833 -35.01953617 -35.74091793 -36.20424445 -36.50625659 -37.19672313 -37.30726748 -35.94331833 -28.17347671 -27.94809200 -28.77094545 -31.37067746 -32.80801175 -33.64500891 -34.29965601 -35.05376961 -35.30173702 -35.68207128 -37.04828932 -36.17691384 -36.45677639 -37.17935196 -37.30316310 -37.92916672 -38.15011160 -38.39272236 -38.72956566 -39.07287417 -33.14929521 -34.44122111 -35.83124469 -36.80713558 -37.50829331 -38.37068374 -39.25639164 -39.35754069 -36.90593149 -37.58760317 -38.17328895 -38.75046121 -38.87533834 -38.98674742 -39.27709888 -39.35072328 -39.35696336 -39.38450428 -39.36826909 -39.38321988 -39.38603322 -39.26554083 -39.33026143 -39.37179236 -39.38140016 -39.40369346 -39.42792613 -39.44611141 -39.46021358 -39.49409335 -39.47266514 -39.43177100 -39.40498780 -39.28570302 -39.32009261 -39.29452827 -39.32510052 -36.53021541 -35.67882428 -37.24316329 -35.26746819 -37.14518561 -36.46274031 -36.40589913 -37.74623782 -37.53304592 -39.27291423 -38.37788937 -39.39161244
    3907.88     2.00    -1.00     0.00 0.00000e+00 -34.47545361 -35.05369968 -35.75555631 -36.21596354 -36.51714855 -37.20522829 -37.31561115 -35.95911216 -28.24979168 -28.01072735 -29.01369448 -31.58101041 -33.03934006 -33.76974736 -34.38643768 -35.08719371 -35.32930372 -35.70134350 -37.05676944 -36.18862789 -36.46838349 -37.18775412 -37.31136132 -37.93489123 -38.15211031 -38.39256991 -38.72368241 -39.06477873 -33.33949974 -34.50732557 -35.84365874 -36.81634360 -37.51622454 -38.37037179 -39.24641371 -39.34186230 -36.91373382 -37.59584770 -38.17647415 -38.74232495 -38.86479490 -38.97860273 -39.26991263 -39.34523617 -39.33319408 -39.35449806 -39.34505706 -39.36190756 -39.36600763 -39.24768613 -39.29744945 -39.32524466 -39.35384255 -39.36645446 -39.39889051 -39.42488729 -39.44482494 -39.48575679 -39.46428217 -39.42425560 -39.40072145 -39.29098241 -39.32578165 -39.30098690 -39.32744474 -36.54167902 -35.69967329 -37.25054955 -35.29296893 -37.15329474 -36.47358611 -36.41772808 -37.75309205 -37.54024320 -39.26338185 -38.37871282 -39.37578924
    3907.88     2.50    -1.00     0.00 0.00000e+00 -34.53525866 -35.08119011 -35.77046530 -36.23175721 -36.53396030 -37.22106859 -37.33127329 -35.97874465 -28.30979835 -28.06465363 -29.14778576 -31.72484067 -33.20166888 -33.86153438 -34.45600920 -35.11433309 -35.35456417 -35.72061279 -37.07227567 -36.20422757 -36.48566974 -37.20347824 -37.32683547 -37.94697727 -38.15947949 -38.39685785 -38.71739353 -39.05153519 -33.47297650 -34.55923767 -35.85756508 -36.83224546 -37.53136733 -38.37379853 -39.23024306 -39.31860063 -36.92872306 -37.61111216 -38.18566501 -38.73282769 -38.85093753 -38.96639210 -39.25679883 -39.33380563 -39.29994284 -39.31291768 -39.31276443 -39.33225012 -39.33789542 -39.21626922 -39.25083389 -39.26434199 -39.31648397 -39.31884186 -39.36197602 -39.39852768 -39.42608144 -39.47601479 -39.45451786 -39.41484367 -39.39374817 -39.29232662 -39.32734609 -39.30281889 -39.32474772 -36.55863016 -35.72156054 -37.26466415 -35.31353448 -37.16851173 -36.48975336 -36.43463496 -37.76547664 -37.55461039 -39.24772032 -38.38473661 -39.35378323
    3907.88     3.00    -1.00     0.00 0.00000e+00 -34.58088459 -35.10433871 -35.78772372 -36.25384797 -36.55865040 -37.24738079 -37.35730523 -36.00447088 -28.35679817 -28.11052188 -29.20847445 -31.81225655 -33.30408360 -33.92700010 -34.50941527 -35.13742834 -35.37914231 -35.74150633 -37.09764212 -36.22595579 -36.51045649 -37.22966792 -37.35265813 -37.96676563 -38.17187065 -38.40393080 -38.70765469 -39.02902663 -33.56016961 -34.59912039 -35.87501600 -36.85747558 -37.55648414 -38.37965597 -39.20334207 -39.28508042 -36.95379036 -37.63616510 -38.20065888 -38.71900650 -38.83123887 -38.94623635 -39.23284175 -39.31131014 -39.25450909 -39.25810039 -39.26886453 -39.29173613 -39.29953775 -39.17034565 -39.18986605 -39.18942598 -39.26914392 -39.26122708 -39.31764819 -39.36700608 -39.40344133 -39.46446413 -39.44293594 -39.40363200 -39.38448536 -39.29109671 -39.32583349 -39.30163693 -39.31853633 -36.58361290 -35.74603122 -37.28833300 -35.33115564 -37.19390143 -36.51293877 -36.45907507 -37.78567445 -37.57904685 -39.22128694 -38.39420216 -39.32229383
    3907.88     3.50    -1.00     0.00 0.00000e+00 -34.60274433 -35.11822035 -35.80505910 -36.28175870 -36.59088262 -37.28667260 -37.39616302 -36.03638286 -28.39084018 -28.17788423 -29.34088601 -31.86940779 -33.36154362 -33.96870993 -34.53481982 -35.15143575 -35.39920232 -35.76038862 -37.13480642 -36.25329557 -36.54205267 -37.26891017 -37.39140689 -37.99461022 -38.18755858 -38.41033750 -38.68902660 -38.98808309 -33.61146501 -34.62000387 -35.89425696 -36.89339885 -37.59365558 -38.38519094 -39.15422816 -39.24042463 -36.99099721 -37.67314213 -38.21957474 -38.69753765 -38.80142131 -38.91015559 -39.18428706 -39.26245136 -39.19542713 -39.19439049 -39.21323346 -39.24058535 -39.25058156 -39.12398180 -39.13347824 -39.12468907 -39.22630572 -39.21252715 -39.27989421 -39.33944285 -39.38278575 -39.45460337 -39.43295123 -39.39699790 -39.37952268 -39.29691974 -39.33099304 -39.30704458 -39.31896872 -36.61744457 -35.77031193 -37.32379009 -35.34177565 -37.23191148 -36.54249985 -36.49150302 -37.81558401 -37.61605651 -39.17197686 -38.40309247 -39.27780274
    3907.88     4.00    -1.00     0.00 0.00000e+00 -34.61092978 -35.12844748 -35.82309932 -36.31186477 -36.62529800 -37.32810831 -37.43668650 -36.06910862 -28.42052574 -28.29055133 -29.61328982 -31.93197463 -33.40847438 -34.00063160 -34.54301054 -35.16177306 -35.41700573 -35.77828262 -37.17430709 -36.28286028 -36.57541608 -37.31052716 -37.43205941 -38.02178918 -38.20171312 -38.41422922 -38.66513733 -38.93379488 -33.65354713 -34.63100426 -35.91485422 -36.93193308 -37.63158848 -38.38868975 -39.08604278 -39.19306289 -37.03154892 -37.71068317 -38.23654168 -38.67438621 -38.76500896 -38.86318932 -39.11319441 -39.18732823 -39.12965468 -39.13185031 -39.15405523 -39.18744876 -39.19889563 -39.09451937 -39.10331297 -39.09616134 -39.20460572 -39.19353919 -39.26431623 -39.32704568 -39.37229061 -39.45100532 -39.42956872 -39.39957428 -39.38400750 -39.31385141 -39.34792795 -39.32356685 -39.33207650 -36.65268285 -35.79386834 -37.36131580 -35.35013578 -37.27226240 -36.57407110 -36.52568192 -37.84588726 -37.65429892 -39.10251270 -38.40880571 -39.22779715
    4114.52     0.00    -1.00     0.00 0.00000e+00 -34.59873802 -35.33713568 -36.10616567 -36.56696389 -36.86835412 -37.52363288 -37.62268407 -36.27235158 -28.39430949 -28.27973254 -29.17831832 -31.36597254 -32.71316741 -33.74311976 -34.47301619 -35.37315281 -35.63431068 -36.03273138 -37.37879555 -36.54044813 -36.81769421 -37.50838635 -37.61911271 -38.18568345 -38.39277831 -38.61963965 -38.91875454 -39.20812810 -33.08616091 -34.67348619 -36.20441819 -37.15416045 -37.80398788 -38.59525000 -39.36463118 -39.45720307 -37.25707822 -37.87362618 -38.41599667 -38.94606492 -39.02687136 -39.13712603 -39.37786746 -39.43717139 -39.46999605 -39.50495250 -39.47968694 -39.49060485 -39.49091441 -39.37358193 -39.47033806 -39.54015246 -39.51072958 -39.54818470 -39.55672331 -39.56204203 -39.56488037 -39.59302995 -39.57103365 -39.53064196 -39.49107947 -39.34470331 -39.37458885 -39.34714873 -39.38628463 -36.86106861 -36.02515757 -37.55641457 -35.58128167 -37.47403462 -36.81932764 -36.74878495 -38.00264428 -37.82913856 -39.37789643 -38.60740858 -39.49148700
    4114.52     0.50    -1.00     0.00 0.00000e+00 -34.75498835 -35.43148611 -36.15330880 -36.58574423 -36.87435953 -37.50994177 -37.60751983 -36.28760525 -28.54036542 -28.38426558 -29.60195389 -31.71414314 -33.08533794 -33.97120781 -34.64299848 -35.46539166 -35.69888139 -36.08313549 -37.36869754 -36.56066891 -36.82605703 -37.49476929 -37.60398244 -38.16556602 -38.37238094 -38.59968503 -38.90531640 -39.20473369 -33.41096777 -34.81575279 -36.24394851 -37.14977479 -37.78654928 -38.57649568 -39.36430872 -39.45642849 -37.24840450 -37.85595539 -38.39487469 -38.93217571 -39.01855501 -39.13078971 -39.37909829 -39.44086421 -39.46725003 -39.50162151 -39.47611719 -39.48653903 -39.48668212 -39.38323735 -39.46992315 -39.53157995 -39.50636588 -39.53879726 -39.54743269 -39.55278904 -39.55571097 -39.58479414 -39.56269171 -39.52501098 -39.49015908 -39.35694206 -39.38802617 -39.36124498 -39.39745955 -36.86403231 -36.06664842 -37.54345047 -35.65891088 -37.46124292 -36.82812811 -36.75642119 -37.98611539 -37.81160514 -39.37798083 -38.58666885 -39.48753102
    4114.52     1.00    -1.00     0.00 0.00000e+00 -34.87040893 -35.49380657 -36.17900271 -36.59403562 -36.87438127 -37.49910867 -37.59596711 -36.29757974 -28.65874609 -28.52854537 -30.04442277 -32.03541757 -33.41888377 -34.15537904 -34.76966686 -35.52605783 -35.74125728 -36.11288229 -37.35975015 -36.56978314 -36.82765957 -37.48396710 -37.59246521 -38.15165336 -38.35765389 -38.58510762 -38.89540868 -39.20233578 -33.68933933 -34.92009290 -36.26397657 -37.14394729 -37.77392263 -38.56301790 -39.36344827 -39.45589464 -37.23957480 -37.84363647 -38.37971149 -38.92209785 -39.01205418 -39.12609976 -39.37951434 -39.44310311 -39.46370290 -39.49755894 -39.47224287 -39.48266220 -39.48278412 -39.39289156 -39.46969712 -39.52324444 -39.50284279 -39.53032372 -39.53947693 -39.54516408 -39.54845440 -39.57829338 -39.55619496 -39.52089956 -39.49048315 -39.36922699 -39.40143605 -39.37511615 -39.40876590 -36.86423791 -36.09244473 -37.53308564 -35.70901844 -37.45086921 -36.82998408 -36.75918787 -37.97534921 -37.79867070 -39.37738995 -38.57143361 -39.48397964
    4114.52     1.50    -1.00     0.00 0.00000e+00 -34.95193548 -35.53165988 -36.19029012 -36.59643445 -36.87247577 -37.49180225 -37.58834551 -36.30418628 -28.75052887 -28.70906010 -30.45150382 -32.30499694 -33.68917741 -34.29456359 -34.86008749 -35.56273415 -35.76721148 -36.12840325 -37.35330083 -36.57251950 -36.82674181 -37.47667117 -37.58487770 -38.14296132 -38.34778945 -38.57509570 -38.88834254 -39.20042492 -33.90739893 -34.99277909 -36.27129031 -37.13901859 -37.76584571 -38.55394534 -39.36193438 -39.45512325 -37.23268654 -37.83607203 -38.36961551 -38.91496515 -39.00688987 -39.12251798 -39.37907955 -39.44399469 -39.45923251 -39.49265107 -39.46779385 -39.47855591 -39.47868016 -39.40067800 -39.46793318 -39.51334124 -39.49881019 -39.52176837 -39.53185401 -39.53831876 -39.54231172 -39.57312724 -39.55106311 -39.51782775 -39.49125819 -39.38070381 -39.41416850 -39.38801794 -39.41920654 -36.86351427 -36.10748838 -37.52599158 -35.73828023 -37.44378283 -36.82916327 -36.75969503 -37.96932298 -37.79012933 -39.37604550 -38.56092889 -39.48058961
    4114.52     2.00    -1.00     0.00 0.00000e+00 -35.00814794 -35.55274646 -36.19350234 -36.59700460 -36.87196883 -37.48863469 -37.58502494 -36.30951240 -28.81948567 -28.89707159 -30.76373965 -32.50639297 -33.88796790 -34.39288548 -34.92356885 -35.58309703 -35.78255395 -36.13582416 -37.35051386 -36.57307409 -36.82680485 -37.47351897 -37.58157991 -38.13918940 -38.34251986 -38.56938901 -38.88334940 -39.19781894 -34.06368313 -35.04150251 -36.27188330 -37.13693274 -37.76234255 -38.54888508 -39.35864453 -39.45278411 -37.22934941 -37.83305040 -38.36443104 -38.90991034 -39.00211117 -39.11896488 -39.37671345 -39.44248338 -39.45232836 -39.48481342 -39.46136611 -39.47299733 -39.47346300 -39.40385643 -39.46126324 -39.49810951 -39.49183460 -39.51047663 -39.52291854 -39.53101697 -39.53662375 -39.56875286 -39.54678352 -39.51482755 -39.49161650 -39.39007369 -39.42438925 -39.39908938 -39.42733743 -36.86378587 -36.11658008 -37.52279851 -35.75350050 -37.44067161 -36.82918107 -36.76045868 -37.96742900 -37.78603066 -39.37284984 -38.55497253 -39.47630604
    4114.52     2.50    -1.00     0.00 0.00000e+00 -35.04766646 -35.56412409 -36.19388332 -36.59916135 -36.87542311 -37.49089867 -37.58716082 -36.31594971 -28.87040540 -29.05181093 -30.94921882 -32.63519179 -34.01975657 -34.45854501 -34.96945295 -35.59416725 -35.79261939 -36.14037426 -37.35287177 -36.57496179 -36.83057502 -37.47580230 -37.58371605 -38.14045249 -38.34181501 -38.56775805 -38.87955837 -39.19327444 -34.16626647 -35.07420611 -36.27072306 -37.13960110 -37.76426835 -38.54748412 -39.35241517 -39.44670154 -37.23127031 -37.83533119 -38.36413370 -38.90579392 -38.99641604 -39.11427656 -39.37151610 -39.43800089 -39.44039913 -39.47063581 -39.45030735 -39.46343299 -39.46450653 -39.39840585 -39.44489838 -39.47167138 -39.47813962 -39.49163742 -39.50893577 -39.52076451 -39.52991337 -39.56442087 -39.54261997 -39.51131615 -39.49057681 -39.39628829 -39.43156844 -39.40651077 -39.43186342 -36.86724312 -36.12393839 -37.52465427 -35.76088066 -37.44286860 -36.83268213 -36.76401418 -37.96990074 -37.78727995 -39.36672913 -38.55348228 -39.46939190
    4114.52     3.00    -1.00     0.00 0.00000e+00 -35.07640104 -35.57096622 -36.19544471 -36.60586022 -36.88524298 -37.50061595 -37.59669730 -36.32598422 -28.90595472 -29.13623344 -30.99212182 -32.69043731 -34.08903960 -34.49865451 -35.00406112 -35.60105697 -35.80147872 -36.14597288 -37.36241382 -36.58121290 -36.84049711 -37.48550786 -37.59319665 -38.14808166 -38.34630343 -38.57029407 -38.87554179 -39.18424608 -34.22281917 -35.09663200 -36.27170117 -37.14919650 -37.77346009 -38.54974839 -39.34040857 -39.43315428 -37.24053079 -37.84470220 -38.36961042 -38.90079104 -38.98761956 -39.10611622 -39.36089881 -39.42795666 -39.41915822 -39.44516071 -39.43029295 -39.44562544 -39.44790810 -39.37992953 -39.41444443 -39.43011212 -39.45418354 -39.46106723 -39.48634609 -39.50499205 -39.51988252 -39.55912539 -39.53748161 -39.50602883 -39.48718943 -39.39888065 -39.43461107 -39.41019598 -39.43201162 -36.87631467 -36.13293940 -37.53340784 -35.76494658 -37.45232621 -36.84200885 -36.77290632 -37.97808945 -37.79568861 -39.35488780 -38.55674362 -39.45623746
    4114.52     3.50    -1.00     0.00 0.00000e+00 -35.09064862 -35.57158708 -36.19746843 -36.61717133 -36.90141665 -37.52066268 -37.61664895 -36.34049766 -28.92534128 -29.15285228 -30.93074135 -32.68860933 -34.10588913 -34.51598016 -35.02272019 -35.60197570 -35.80767497 -36.15115388 -37.38131292 -36.59188689 -36.85638806 -37.50550221 -37.61305520 -38.16353524 -38.35556140 -38.57500070 -38.86732498 -39.16532291 -34.24006416 -35.10635434 -36.27443813 -37.16720593 -37.79289095 -38.55391572 -39.31713405 -39.40994174 -37.25904352 -37.86424507 -38.38059091 -38.89090516 -38.97287054 -39.08944884 -39.33872354 -39.40624027 -39.38669599 -39.40852410 -39.39948768 -39.41748847 -39.42113228 -39.35279677 -39.37691579 -39.38350412 -39.42496235 -39.42641494 -39.45983812 -39.48603507 -39.50665027 -39.55270003 -39.53117555 -39.50066007 -39.48350453 -39.40216298 -39.43789406 -39.41406847 -39.43214038 -36.89244069 -36.14251480 -37.55159404 -35.76422279 -37.47173556 -36.85687315 -36.78810013 -37.99461199 -37.81453211 -39.33169282 -38.56278151 -39.43332019
    4114.52     4.00    -1.00     0.00 0.00000e+00 -35.08745093 -35.56600068 -36.20045206 -36.63343398 -36.92368325 -37.55190289 -37.64778772 -36.36016270 -28.93936206 -29.17245643 -30.89370649 -32.67008723 -34.09273780 -34.51891556 -35.02114356 -35.59674996 -35.81094745 -36.15527772 -37.41021113 -36.60740497 -36.87778612 -37.53670617 -37.64414364 -38.18611730 -38.36777568 -38.57909364 -38.85093286 -39.12999418 -34.23616107 -35.10262998 -36.27972183 -37.19407952 -37.82300474 -38.55764788 -39.27432713 -39.37668361 -37.28758720 -37.89441693 -38.39518203 -38.87337399 -38.94899187 -39.05848612 -39.29514594 -39.36166298 -39.34157569 -39.36304809 -39.35768354 -39.37929487 -39.38396690 -39.32720935 -39.34617328 -39.34944959 -39.40177939 -39.40268858 -39.44113633 -39.47199800 -39.49595395 -39.54855260 -39.52717911 -39.50054850 -39.48566710 -39.41455358 -39.45035151 -39.42663349 -39.44162160 -36.91604978 -36.15231033 -37.57997378 -35.75879480 -37.50192250 -36.87690938 -36.80994068 -38.01975424 -37.84465684 -39.28843005 -38.56854939 -39.39857271
