!  STARS, BROWN DWARFS, AND GAS GIANT PLANETS COLORS
!  
!  E(B-V) =     0.000
!     A_V =     0.000
!
!  "MAGNITUDES" m AT THE STELLAR SURFACE
!  (distance modulus factor not included)
!
!  ABSOLUTE MAGNITUDES: M_m = m - 5logR(pc) + 5
!
! Type of calibration used: Vega
! Using recent Calspec Alpha Lyrea STIS spectrum:
! ftp://ftp.stsci.edu/cdbs/current_calspec/
!
! Models calculated by Jeremy Heyl with Phoenix in March 2018; low T and high g various Z
!
! Unless mentioned otherwise below, we calculate:
! Pogson magnitudes resulting from photon count integration (characteristic of CCDs)
!
! HST ACS/WFC3 Bands / HST WFC3 Bands /  Johnson Bands / JWST NIRCAM Bands / GAIA / PanSTARRS / 2MASS
!
!                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11                12                13                14                15                16                17                18                19                20                21                22                23                24                25                26                27                28                29                30                31                32                33                34                35                36                37                38                39                40                41                42                43                44                45                46                47                48                49                50                51                52                53                54                55                56                57                58                59                60                61                62                63                64                65                66                67                68                69                70                71                72                73                74                75                76                77                78                79                80                81                82
!              Teff              Logg             [M/H]             [a/H]         LambdaMax             F435W             F475W             F555W             F606W             F625W             F775W             F814W            F200LP             F218W             F225W             F275W             F300X             F336W             F390W             F438W             F475W             F475X             F555W            F600LP             F606W             F625W             F775W             F814W             F105W             F110W             F125W             F140W             F160W                 U                 B                 V                 R                 I                 J                 H                 K         F070W_NRC         F090W_NRC         F115W_NRC         F140M_NRC        F150W2_NRC         F150W_NRC         F162M_NRC         F164N_NRC         F182M_NRC         F187N_NRC         F200W_NRC         F210M_NRC         F212N_NRC         F250M_NRC         F277W_NRC         F300M_NRC        F322W2_NRC         F323N_NRC         F335M_NRC         F356W_NRC         F360M_NRC         F405N_NRC         F410M_NRC         F430M_NRC         F444W_NRC         F460M_NRC         F466N_NRC         F470N_NRC         F480M_NRC     GAIA_GAIA2r.G   GAIA_GAIA2r.Gbp   GAIA_GAIA2r.Grp  PAN-STARRS-PS1.g  PAN-STARRS-PS1.i  PAN-STARRS-PS1.r  PAN-STARRS-PS1.w  PAN-STARRS-PS1.y  PAN-STARRS-PS1.z     2MASS_2MASS.H     2MASS_2MASS.J    2MASS_2MASS.Ks
    24977.10     4.50    -0.50     0.00 0.00000e+00 -42.57340316 -42.46243435 -42.34936669 -42.29369886 -42.23100115 -42.09346274 -42.05692222 -43.16426569 -44.92578385 -44.84953530 -44.54869567 -44.44843283 -43.97613177 -42.94054702 -42.53608351 -42.45563811 -42.46537692 -42.36385229 -42.12873558 -42.29874592 -42.23938014 -42.09626944 -42.05645411 -41.79940417 -41.77343852 -41.72432616 -41.68937235 -41.65234788 -43.50246647 -42.56099376 -42.32534307 -42.18178236 -41.98247449 -41.73195346 -41.62461501 -41.54337091 -42.15875769 -41.93472481 -41.75448193 -41.67838433 -41.67716724 -41.66043401 -41.62884371 -41.63793072 -41.58273747 -41.59581618 -41.56368492 -41.54738837 -41.54188736 -41.51464943 -41.50004782 -41.48116320 -41.48141567 -41.46544390 -41.46180675 -41.45598577 -41.45203735 -41.44658608 -41.43956159 -41.43315430 -41.43471482 -41.42464755 -41.43348187 -41.42118054 -41.42290686 -42.29863314 -42.48843405 -42.08449662 -42.46046656 -42.14811208 -42.27191548 -42.29835381 -42.05947419 -42.06233372 -41.62317036 -41.72472883 -41.54172944
    24977.10     5.00    -0.50     0.00 0.00000e+00 -42.55001375 -42.44409349 -42.33364320 -42.27777403 -42.21537035 -42.07860987 -42.04131616 -43.14130870 -44.90621743 -44.82650184 -44.52187129 -44.42154529 -43.94887442 -42.90934669 -42.51551146 -42.43769464 -42.44461935 -42.34850821 -42.11272255 -42.28260322 -42.22395946 -42.08137419 -42.04078362 -41.78323973 -41.75770197 -41.71023560 -41.67565608 -41.63915366 -43.46872775 -42.53726113 -42.31097430 -42.16626463 -41.96610983 -41.71754419 -41.61091665 -41.52993675 -42.14297232 -41.91758716 -41.73997481 -41.66519969 -41.66289613 -41.64730669 -41.61523685 -41.62435858 -41.56738513 -41.57692843 -41.54936726 -41.53396121 -41.52901885 -41.50230492 -41.48716239 -41.46828879 -41.46863229 -41.45316349 -41.44910479 -41.44334867 -41.43936281 -41.43073170 -41.42720788 -41.42106837 -41.42230723 -41.41129449 -41.41748093 -41.40769770 -41.41049328 -42.28128654 -42.46944448 -42.06832935 -42.44349210 -42.13362488 -42.25673472 -42.28233324 -42.04392945 -42.04642565 -41.60937565 -41.71064568 -41.52847217
    26297.83     3.50    -0.50     0.00 0.00000e+00 -42.75762213 -42.63459121 -42.51660908 -42.46001397 -42.39541512 -42.25255092 -42.21593650 -43.41033016 -45.22513097 -45.15042306 -44.84219577 -44.73954608 -44.24815348 -43.16508015 -42.71192341 -42.62704353 -42.64235773 -42.53031553 -42.29057821 -42.46553855 -42.40368978 -42.25550813 -42.21547071 -41.94466672 -41.91721740 -41.86367839 -41.82666133 -41.78749596 -43.76528136 -42.74373707 -42.49005864 -42.34461464 -42.13922873 -41.87210720 -41.75922500 -41.67196166 -42.32127786 -42.09012106 -41.89562940 -41.81439448 -41.81455485 -41.79577185 -41.76390009 -41.77491089 -41.71682039 -41.73542565 -41.69494445 -41.67634884 -41.66933950 -41.63946886 -41.62492457 -41.60468178 -41.60476187 -41.58642692 -41.58350172 -41.57719447 -41.57317682 -41.57083614 -41.55881419 -41.55170464 -41.55339659 -41.54462912 -41.56038021 -41.54094868 -41.54082685 -42.46805678 -42.67078514 -42.24505526 -42.63247065 -42.31116464 -42.43874565 -42.46495932 -42.22692089 -42.22746603 -41.75790233 -41.86405883 -41.67003694
    26297.83     4.00    -0.50     0.00 0.00000e+00 -42.71672779 -42.59694734 -42.47829788 -42.42083048 -42.35553136 -42.21218734 -42.17512490 -43.35088100 -45.15844537 -45.08096648 -44.76922027 -44.66722690 -44.17605663 -43.10923477 -42.67450955 -42.58959302 -42.60254958 -42.49283560 -42.24991604 -42.42623655 -42.36406400 -42.21513958 -42.17467212 -41.90696732 -41.87963953 -41.82708787 -41.79016792 -41.75104338 -43.69535131 -42.70347991 -42.45233536 -42.30444569 -42.09849055 -41.83529164 -41.72251775 -41.63633126 -42.28068274 -42.04944168 -41.85886937 -41.77821895 -41.77786528 -41.75945948 -41.72699369 -41.73677724 -41.67960943 -41.69564872 -41.65861245 -41.64065337 -41.63423127 -41.60455378 -41.58950963 -41.56940524 -41.56953758 -41.55193123 -41.54855472 -41.54224889 -41.53810421 -41.53395530 -41.52412094 -41.51704373 -41.51872326 -41.50926189 -41.52160803 -41.50576131 -41.50622450 -42.42796377 -42.62812015 -42.20420627 -42.59565922 -42.27197410 -42.39987701 -42.42636922 -42.19261660 -42.18773957 -41.72110372 -41.82750630 -41.63451688
    26297.83     4.50    -0.50     0.00 0.00000e+00 -42.68570018 -42.57008664 -42.45249817 -42.39459823 -42.32921150 -42.18601381 -42.14827127 -43.31192207 -45.11698451 -45.03680610 -44.72252730 -44.62078896 -44.13033991 -43.06780119 -42.64662162 -42.56302415 -42.57341643 -42.46756811 -42.22301128 -42.39984292 -42.33794073 -42.18894488 -42.14780342 -41.88115810 -41.85403695 -41.80270273 -41.76599621 -41.72714557 -43.64657412 -42.67264218 -42.42748213 -42.27804574 -42.07119311 -41.81068031 -41.69819521 -41.61260676 -42.25398388 -42.02172017 -41.83426776 -41.75449632 -41.75334434 -41.73566046 -41.70258898 -41.71165378 -41.65421613 -41.66729700 -41.63418546 -41.61699559 -41.61127458 -41.58183548 -41.56625044 -41.54622415 -41.54645043 -41.52957218 -41.52563264 -41.51940304 -41.51519675 -41.50901689 -41.50172697 -41.49488883 -41.49626750 -41.48592039 -41.49531633 -41.48235975 -41.48372624 -42.40055654 -42.59880730 -42.17709060 -42.56989874 -42.24656606 -42.37426107 -42.40035830 -42.16893648 -42.16107407 -41.69667670 -41.80310751 -41.61095227
    26297.83     5.00    -0.50     0.00 0.00000e+00 -42.66104510 -42.55020669 -42.43496619 -42.37677604 -42.31157027 -42.16890142 -42.13045422 -43.28679191 -45.09419035 -45.01102883 -44.69357938 -44.59180922 -44.10103720 -43.03546689 -42.62472263 -42.54352016 -42.55116982 -42.45042902 -42.20487304 -42.38182004 -42.32052194 -42.17179901 -42.12993234 -41.86284826 -41.83610645 -41.78628175 -41.74990299 -41.71148512 -43.61152478 -42.64767968 -42.41121471 -42.26044000 -42.05266180 -41.79395141 -41.68203892 -41.59661436 -42.23606835 -42.00245930 -41.81749453 -41.73893320 -41.73669518 -41.72010325 -41.68651148 -41.69567701 -41.63634410 -41.64566929 -41.61732743 -41.60100049 -41.59601316 -41.56699689 -41.55081162 -41.53076195 -41.53107615 -41.51481071 -41.51032155 -41.50412360 -41.49989103 -41.49064860 -41.48663860 -41.48009455 -41.48113005 -41.46984616 -41.47665466 -41.46607037 -41.46856570 -42.38135321 -42.57806960 -42.15877533 -42.55137795 -42.22998686 -42.35718476 -42.38248195 -42.15199558 -42.14324861 -41.68042424 -41.78670988 -41.59512946
    27688.39     3.50    -0.50     0.00 0.00000e+00 -42.88487963 -42.75765951 -42.63506928 -42.57624498 -42.50885160 -42.36032554 -42.32237034 -43.57306693 -45.42713580 -45.34758660 -45.02826874 -44.92398534 -44.41803431 -43.30708619 -42.83778702 -42.74987029 -42.76550658 -42.64938422 -42.40010426 -42.58195716 -42.51747587 -42.36341976 -42.32191486 -42.04112619 -42.01244977 -41.95654588 -41.91768532 -41.87653329 -43.92350609 -42.87035892 -42.60761680 -42.45614872 -42.24284017 -41.96535291 -41.84701982 -41.75558028 -42.43182497 -42.19189193 -41.99001571 -41.90486742 -41.90518252 -41.88528703 -41.85181054 -41.86269191 -41.80261994 -41.82141068 -41.77975740 -41.76026044 -41.75306532 -41.72133199 -41.70597538 -41.68476774 -41.68500734 -41.66570021 -41.66291165 -41.65631726 -41.65234766 -41.64965086 -41.63702782 -41.62965335 -41.63123279 -41.62241739 -41.63919492 -41.61842920 -41.61814122 -42.58533055 -42.79685285 -42.35278764 -42.75707541 -42.42445806 -42.55601081 -42.58223608 -42.34950801 -42.34021370 -41.84561565 -41.95696043 -41.75356341
    27688.39     4.00    -0.50     0.00 0.00000e+00 -42.83540978 -42.71106412 -42.58751436 -42.52755369 -42.45928137 -42.30993566 -42.27162278 -43.50480232 -45.35529446 -45.27257607 -44.94673523 -44.84314724 -44.33399978 -43.24180501 -42.79173971 -42.70344888 -42.71685538 -42.60272674 -42.34945720 -42.53315938 -42.46822291 -42.31302030 -42.27118157 -41.99394035 -41.96540840 -41.91056240 -41.87188244 -41.83095968 -43.84325945 -42.82153894 -42.56054508 -42.40611638 -42.19232829 -41.91913532 -41.80127531 -41.71107275 -42.38117088 -42.14154321 -41.94381447 -41.85942058 -41.85926734 -41.83979697 -41.80588844 -41.81562099 -41.75645627 -41.77280555 -41.73453481 -41.71573370 -41.70912896 -41.67763185 -41.66178481 -41.64070104 -41.64092432 -41.62250786 -41.61895558 -41.61239488 -41.60812876 -41.60371888 -41.59330735 -41.58596373 -41.58751976 -41.57800944 -41.59138719 -41.57435633 -41.57449340 -42.53578037 -42.74462201 -42.30199740 -42.71153347 -42.37583772 -42.50793599 -42.53430393 -42.30817964 -42.29189385 -41.79978343 -41.91097914 -41.70921549
    27688.39     4.50    -0.50     0.00 0.00000e+00 -42.80083054 -42.68056427 -42.55826250 -42.49802924 -42.42982940 -42.28094314 -42.24205905 -43.46167875 -45.30852312 -45.22379656 -44.89593008 -44.79275043 -44.28459359 -43.19713028 -42.76011890 -42.67323457 -42.68422184 -42.57395440 -42.31967806 -42.50347188 -42.43893829 -42.28400049 -42.24159689 -41.96565073 -41.93739779 -41.88384435 -41.84542979 -41.80475954 -43.79148404 -42.78715257 -42.53222078 -42.37670383 -42.16245238 -41.89216032 -41.77467992 -41.68504760 -42.35154403 -42.11133550 -41.91678483 -41.83341097 -41.83240311 -41.81370672 -41.77922118 -41.78831810 -41.72880872 -41.74211737 -41.70779814 -41.68969599 -41.68366249 -41.65238674 -41.63602248 -41.61504088 -41.61526697 -41.59749262 -41.59343054 -41.58689281 -41.58251958 -41.57594246 -41.56821142 -41.56099788 -41.56230576 -41.55193665 -41.56240401 -41.54823420 -41.54921902 -42.50510644 -42.71177405 -42.27211792 -42.68228204 -42.34779140 -42.47930295 -42.50503728 -42.28276579 -42.26314130 -41.77309284 -41.88427598 -41.68328730
    27688.39     5.00    -0.50     0.00 0.00000e+00 -42.77497492 -42.65923929 -42.53922503 -42.47878749 -42.41082454 -42.26245470 -42.22291730 -43.43464443 -45.28231274 -45.19531874 -44.86517882 -44.76205187 -44.25394413 -43.16402894 -42.73681831 -42.65226689 -42.66066097 -42.55528934 -42.30025370 -42.48403500 -42.42012494 -42.26547630 -42.22239284 -41.94602806 -41.91810937 -41.86596978 -41.82782503 -41.78758000 -43.75585550 -42.76098940 -42.51439749 -42.35774752 -42.14264427 -41.87399561 -41.75699056 -41.66733066 -42.33233805 -42.09083320 -41.89860194 -41.81633468 -41.81425714 -41.79662054 -41.76162640 -41.77083797 -41.70933652 -41.71880063 -41.68928042 -41.67199882 -41.66676833 -41.63581659 -41.61875612 -41.59769022 -41.59800200 -41.58080730 -41.57616969 -41.56963511 -41.56518606 -41.55585769 -41.55108984 -41.54427804 -41.54516296 -41.53375263 -41.54181523 -41.52989311 -41.53200881 -42.48451610 -42.68961011 -42.25252466 -42.66235512 -42.32997454 -42.46091598 -42.48576067 -42.26511540 -42.24428311 -41.75531262 -41.86642264 -41.66574240
    29152.48     3.50    -0.50     0.00 0.00000e+00 -43.01545694 -42.88486006 -42.75874481 -42.69880616 -42.62955585 -42.47787817 -42.43883136 -43.73540896 -45.61731790 -45.53489575 -45.21032250 -45.10488185 -44.59111620 -43.45253072 -42.96689183 -42.87687361 -42.89287258 -42.77350312 -42.51882525 -42.70465170 -42.63830228 -42.48108787 -42.43839055 -42.14878679 -42.11921155 -42.06146533 -42.02127487 -41.97869998 -44.08496193 -43.00032643 -42.73062344 -42.57595124 -42.35687478 -42.07058596 -41.94821179 -41.85328651 -42.55143273 -42.30427873 -42.09606637 -42.00790747 -42.00841916 -41.98774040 -41.95317999 -41.96422592 -41.90211804 -41.92137411 -41.87839790 -41.85814025 -41.85063358 -41.81791219 -41.80200439 -41.78002871 -41.78062615 -41.76033365 -41.75848814 -41.75137280 -41.74742633 -41.74486741 -41.73120665 -41.72378647 -41.72521420 -41.71650787 -41.73478044 -41.71246173 -41.71185908 -42.70906997 -42.92792881 -42.47017733 -42.88595087 -42.54709050 -42.68008464 -42.70592907 -42.48088886 -42.46263566 -41.94674666 -42.06190802 -41.85115289
    29152.48     4.00    -0.50     0.00 0.00000e+00 -42.96136315 -42.83244770 -42.70383565 -42.64146551 -42.57022219 -42.41491690 -42.37536401 -43.66477786 -45.55321725 -45.46594557 -45.12855828 -45.02343588 -44.49857861 -43.38159209 -42.91628552 -42.82456643 -42.83839816 -42.71974511 -42.45630054 -42.64726859 -42.57955154 -42.41814083 -42.37493141 -42.08807954 -42.05834251 -42.00113457 -41.96070972 -41.91796589 -43.99789273 -42.94688859 -42.67584441 -42.51503069 -42.29339267 -42.01009729 -41.88712957 -41.79293107 -42.48896438 -42.24089131 -42.03590207 -41.94767195 -41.94779618 -41.92720111 -41.89187687 -41.90168668 -41.84045761 -41.85711800 -41.81755384 -41.79785501 -41.79095606 -41.75780638 -41.74138884 -41.71948904 -41.71988316 -41.70047008 -41.69720525 -41.69046441 -41.68637689 -41.68177539 -41.67057636 -41.66315596 -41.66445853 -41.65482777 -41.66970456 -41.65083988 -41.65094618 -42.65089181 -42.86846042 -42.40706939 -42.83464968 -42.48710386 -42.62321273 -42.64950964 -42.43142889 -42.40353718 -41.88556853 -42.00160142 -41.79094123
    29152.48     4.50    -0.50     0.00 0.00000e+00 -42.92124860 -42.79620329 -42.66887979 -42.60621358 -42.53506478 -42.38017965 -42.34015750 -43.61604217 -45.50234128 -45.41292068 -45.07212326 -44.96748796 -44.44222701 -43.33132595 -42.87898343 -42.78859808 -42.80015992 -42.68525186 -42.42079818 -42.61185770 -42.54457035 -42.38336967 -42.33970250 -42.05440430 -42.02498423 -41.96910944 -41.92900117 -41.88656916 -43.94033835 -42.90696227 -42.64178940 -42.47987786 -42.25801845 -41.97778698 -41.85542964 -41.76192493 -42.45355353 -42.20527312 -42.00348508 -41.91642190 -41.91571093 -41.89591862 -41.86012546 -41.86931432 -41.80779154 -41.82147774 -41.78582019 -41.76686009 -41.76063849 -41.72762671 -41.71065222 -41.68883268 -41.68916143 -41.67048504 -41.66647858 -41.65976070 -41.65541192 -41.64904845 -41.64030270 -41.63297697 -41.63412789 -41.62387705 -41.63575081 -41.61997902 -41.62062520 -42.61449838 -42.82974276 -42.37153638 -42.79987979 -42.45371504 -42.58919475 -42.61458479 -42.40238041 -42.37016923 -41.85378045 -41.96955405 -41.76009808
    29152.48     5.00    -0.50     0.00 0.00000e+00 -42.89323445 -42.77251236 -42.64753052 -42.58477768 -42.51398130 -42.35984691 -42.31926977 -43.58626875 -45.47235657 -45.38117330 -45.03851678 -44.93407069 -44.40917849 -43.29650261 -42.85334407 -42.76524763 -42.77438476 -42.66422455 -42.39949931 -42.59023173 -42.52365252 -42.36300052 -42.31875648 -42.03325262 -42.00417022 -41.94969398 -41.90985487 -41.86788253 -43.90311476 -42.87865948 -42.62162133 -42.45893275 -42.23659015 -41.95808630 -41.83627252 -41.74273061 -42.43241030 -42.18323391 -41.98374495 -41.89778556 -41.89605804 -41.87729894 -41.84106057 -41.85044993 -41.78694523 -41.79695771 -41.76587128 -41.74766416 -41.74201575 -41.70940922 -41.69181499 -41.66995235 -41.67030046 -41.65217018 -41.64762328 -41.64086644 -41.63630904 -41.62713264 -41.62168052 -41.61473983 -41.61543269 -41.60421413 -41.61360622 -41.60013165 -41.60180983 -42.59177813 -42.80530156 -42.35015055 -42.77767436 -42.43420111 -42.56883268 -42.59316030 -42.38385929 -42.35005270 -41.83453929 -41.95016253 -41.74105417
    30693.98     3.50    -0.50     0.00 0.00000e+00 -43.13607397 -43.00338410 -42.87531112 -42.81573315 -42.74591015 -42.59450260 -42.55479882 -43.88060811 -45.77736321 -45.69431852 -45.36995263 -45.26397501 -44.74917300 -43.58634383 -43.08612421 -42.99527714 -43.01162757 -42.89031851 -42.63584073 -42.82163331 -42.75447388 -42.59782076 -42.55438913 -42.25886317 -42.22900870 -42.17039763 -42.12981866 -42.08661273 -44.23273384 -43.12044877 -42.84690601 -42.69279421 -42.47111124 -42.17968236 -42.05559006 -41.95876199 -42.66918004 -42.41727304 -42.20535498 -42.11615988 -42.11658233 -42.09576906 -42.06072549 -42.07210796 -42.00842442 -42.02823579 -41.98422919 -41.96363483 -41.95609442 -41.92301726 -41.90689227 -41.88453875 -41.88524508 -41.86451855 -41.86273597 -41.85560241 -41.85156429 -41.84960844 -41.83538144 -41.82795171 -41.82918664 -41.82061499 -41.84059838 -41.81623387 -41.81558522 -42.82718928 -43.05077196 -42.58655333 -43.00652996 -42.66855616 -42.79932856 -42.82415090 -42.61166945 -42.58406914 -42.05410633 -42.17084109 -41.95655363
    30693.98     4.00    -0.50     0.00 0.00000e+00 -43.09247917 -42.95945410 -42.82617134 -42.76211079 -42.68832154 -42.52891265 -42.48831999 -43.82680745 -45.74386134 -45.65396753 -45.31009327 -45.20367459 -44.66805313 -43.52661906 -43.04597367 -42.95133027 -42.96555489 -42.84271046 -42.57184148 -42.76808815 -42.69787798 -42.53225957 -42.48790750 -42.19222907 -42.16152811 -42.10230243 -42.06049961 -42.01631041 -44.15745037 -43.07744427 -42.79730877 -42.63188775 -42.40394952 -42.11159765 -41.98459042 -41.88710964 -42.60535939 -42.34985524 -42.13825051 -42.04693847 -42.04736964 -42.02586469 -41.98950535 -41.99958040 -41.93638383 -41.95361522 -41.91262342 -41.89219590 -41.88506842 -41.85086650 -41.83409414 -41.81154168 -41.81224559 -41.79194373 -41.78954340 -41.78235190 -41.77831936 -41.77379924 -41.76172758 -41.75423914 -41.75545861 -41.74614870 -41.76258065 -41.74221465 -41.74177063 -42.77294586 -42.99834783 -42.52113664 -42.96343746 -42.60711950 -42.74537091 -42.77158399 -42.56313811 -42.52421216 -41.98297937 -42.10276379 -41.88502877
    30693.98     4.50    -0.50     0.00 0.00000e+00 -43.04898095 -42.91918048 -42.78665612 -42.72170085 -42.64759587 -42.48721356 -42.44611853 -43.77634423 -45.69690029 -45.60371837 -45.25281523 -45.14675987 -44.60663408 -43.47278540 -43.00517483 -42.91129165 -42.92339560 -42.80373270 -42.52965652 -42.72754609 -42.65745513 -42.49052599 -42.44566783 -42.15122351 -42.12068844 -42.06254950 -42.02083934 -41.97678669 -44.09602807 -43.03410694 -42.75850164 -42.59057289 -42.36153045 -42.07160118 -41.94467844 -41.84756114 -42.56325465 -42.30718355 -42.09829938 -42.00771273 -42.00737125 -41.98647920 -41.94953952 -41.95902937 -41.89544151 -41.90980802 -41.87250490 -41.85267537 -41.84614386 -41.81183368 -41.79453250 -41.77204369 -41.77267425 -41.75298246 -41.74976465 -41.74277359 -41.73876272 -41.73203932 -41.72236698 -41.71502397 -41.71601243 -41.70585829 -41.71963653 -41.70204400 -41.70229582 -42.73138285 -42.95509607 -42.47876764 -42.92480371 -42.56753721 -42.70640097 -42.73157831 -42.53024473 -42.48535062 -41.94298196 -42.06302049 -41.84563040
    30693.98     5.00    -0.50     0.00 0.00000e+00 -43.01772305 -42.89193674 -42.76178340 -42.69670917 -42.62303705 -42.46314701 -42.42158436 -43.74331501 -45.66473520 -45.56959777 -45.21580823 -45.11002475 -44.56936042 -43.43491766 -42.97613416 -42.88437436 -42.89425608 -42.77912894 -42.50469557 -42.70237015 -42.63307037 -42.46642622 -42.42108424 -42.12659450 -42.09640771 -42.03962441 -41.99820873 -41.95462759 -44.05563416 -43.00256011 -42.73474537 -42.56602979 -42.33656790 -42.04838636 -41.92212715 -41.82504765 -42.53840636 -42.28173047 -42.07501547 -41.98556710 -41.98426691 -41.96438436 -41.92708190 -41.93673447 -41.87133546 -41.88214511 -41.84926527 -41.83019256 -41.82435351 -41.79020924 -41.77234962 -41.74984113 -41.75042104 -41.73129824 -41.72724849 -41.72041380 -41.71623060 -41.70728127 -41.70041814 -41.69329031 -41.69398306 -41.68300362 -41.69430950 -41.67890208 -41.68010327 -42.70511344 -42.92708272 -42.45375929 -42.89919627 -42.54463052 -42.68282052 -42.70663182 -42.50978873 -42.46244778 -41.92035764 -42.04012358 -41.82328555
    32317.00     4.00    -0.50     0.00 0.00000e+00 -43.21823661 -43.08213474 -42.94522279 -42.88047924 -42.80488429 -42.64377272 -42.60242963 -43.97719624 -45.91138719 -45.82120390 -45.47616991 -45.36887098 -44.82830891 -43.66474103 -43.17038839 -43.07382019 -43.08839657 -42.96225379 -42.68782721 -42.88658887 -42.81445688 -42.64725542 -42.60205549 -42.29962312 -42.26835882 -42.20774532 -42.16517704 -42.12011515 -44.30835624 -43.20279505 -42.91574406 -42.74822508 -42.51611123 -42.21729165 -42.08782493 -41.98809475 -42.72213223 -42.46069652 -42.24439234 -42.15122051 -42.15184883 -42.12982576 -42.09292104 -42.10341905 -42.03856814 -42.05649519 -42.01415385 -41.99320750 -41.98585244 -41.95138956 -41.93444305 -41.91152221 -41.91230672 -41.89142940 -41.88923877 -41.88199342 -41.87785273 -41.87428737 -41.86132079 -41.85372626 -41.85481838 -41.84561131 -41.86370166 -41.84134776 -41.84085561 -42.89266993 -43.12406815 -42.63606420 -43.08809473 -42.72774997 -42.86557909 -42.89143217 -42.69534377 -42.64536054 -42.08619750 -42.20819796 -41.98588047
    32317.00     4.50    -0.50     0.00 0.00000e+00 -43.17884300 -43.04471873 -42.90736246 -42.84077005 -42.76413408 -42.59990676 -42.55794277 -43.93453333 -45.87993900 -45.78507385 -45.42893666 -45.32168061 -44.77121632 -43.61576699 -43.13354506 -43.03656845 -43.04923253 -42.92508073 -42.64390277 -42.84679624 -42.77421122 -42.60334363 -42.55751348 -42.25499699 -42.22361144 -42.16357484 -42.12072688 -42.07550392 -44.25219890 -43.16347342 -42.87827514 -42.70596545 -42.47121276 -42.17295855 -42.04269796 -41.94285037 -42.67825263 -42.41548310 -42.20037656 -42.10708995 -42.10716323 -42.08540693 -42.04773829 -42.05764669 -41.99231703 -42.00767491 -41.96855873 -41.94807102 -41.94122505 -41.90627530 -41.88885087 -41.86587910 -41.86670358 -41.84627850 -41.84358648 -41.83639066 -41.83224451 -41.82646335 -41.81568034 -41.80813052 -41.80917601 -41.79935953 -41.81504243 -41.79539444 -41.79526348 -42.85200651 -43.08318345 -42.59166839 -43.05228613 -42.68674175 -42.82731197 -42.85226791 -42.66315456 -42.60610304 -42.04097934 -42.16405106 -41.94079474
    32317.00     5.00    -0.50     0.00 0.00000e+00 -43.14624070 -43.01559829 -42.88029637 -42.81326053 -42.73685533 -42.57233028 -42.52991422 -43.90144622 -45.85122163 -45.75358394 -45.39228735 -45.28526251 -44.73189512 -43.57688641 -43.10297889 -43.00774076 -43.01835008 -42.89830283 -42.61557948 -42.81911922 -42.74717061 -42.57572638 -42.52942445 -42.22665015 -42.19552558 -42.13665779 -42.09394547 -42.04904504 -44.21083986 -43.13054222 -42.85217989 -42.67835650 -42.44278002 -42.14577219 -42.01586488 -41.91588523 -42.65001336 -42.38657878 -42.17319371 -42.08082991 -42.07996764 -42.05907535 -42.02099441 -42.03109626 -41.96401104 -41.97605590 -41.94099974 -41.92113974 -41.91492073 -41.87989802 -41.86198541 -41.83906059 -41.83983568 -41.81983513 -41.81666616 -41.80952893 -41.80538234 -41.79716029 -41.78898173 -41.78178387 -41.78243769 -41.77184919 -41.78510606 -41.76774090 -41.76841518 -42.82326206 -43.05311671 -42.56324676 -43.02493844 -42.66083173 -42.80144071 -42.82486810 -42.64147769 -42.58087628 -42.01408399 -42.13713067 -41.91397893
    34025.84     4.00    -0.50     0.00 0.00000e+00 -43.32822616 -43.19007393 -43.05039734 -42.98605470 -42.90952086 -42.74913386 -42.70736960 -44.10542441 -46.04943545 -45.95994007 -45.61565817 -45.50791424 -44.96577761 -43.78442445 -43.27930151 -43.18162575 -43.19641942 -43.06790510 -42.79390738 -42.99223143 -42.91888074 -42.75278010 -42.70707749 -42.40074581 -42.36928556 -42.30792971 -42.26511510 -42.21963090 -44.43795203 -43.31251707 -43.02060749 -42.85368935 -42.61965504 -42.31762660 -42.18700143 -42.08602130 -42.82894618 -42.56326237 -42.34483810 -42.25082614 -42.25153173 -42.22936485 -42.19224471 -42.20326864 -42.13692960 -42.15511346 -42.11207455 -42.09084600 -42.08336218 -42.04920411 -42.03176658 -42.00833492 -42.00921308 -41.98786695 -41.98566233 -41.97833240 -41.97410356 -41.97096864 -41.95741913 -41.94977846 -41.95059924 -41.94146450 -41.96031470 -41.93745825 -41.93636225 -42.99955563 -43.23473895 -42.74153179 -43.19848402 -42.83925080 -42.97377250 -42.99877102 -42.82006362 -42.75716622 -42.18536736 -42.30841382 -42.08346227
