!  STARS, BROWN DWARFS, AND GAS GIANT PLANETS COLORS
!  
!  E(B-V) =     0.000
!     A_V =     0.000
!
!  "MAGNITUDES" m AT THE STELLAR SURFACE
!  (distance modulus factor not included)
!
!  ABSOLUTE MAGNITUDES: M_m = m - 5logR(pc) + 5
!
! Type of calibration used: Vega
! Using recent Calspec Alpha Lyrea STIS spectrum:
! ftp://ftp.stsci.edu/cdbs/current_calspec/
!
! Models calculated by Jeremy Heyl with Phoenix in March 2018; low T and high g various Z
!
! Unless mentioned otherwise below, we calculate:
! Pogson magnitudes resulting from photon count integration (characteristic of CCDs)
!
! HST ACS/WFC3 Bands / HST WFC3 Bands /  Johnson Bands / JWST NIRCAM Bands / GAIA / PanSTARRS / 2MASS
!
!                 1                 2                 3                 4                 5                 6                 7                 8                 9                10                11                12                13                14                15                16                17                18                19                20                21                22                23                24                25                26                27                28                29                30                31                32                33                34                35                36                37                38                39                40                41                42                43                44                45                46                47                48                49                50                51                52                53                54                55                56                57                58                59                60                61                62                63                64                65                66                67                68                69                70                71                72                73                74                75                76                77                78                79                80                81                82
!              Teff              Logg             [M/H]             [a/H]         LambdaMax             F435W             F475W             F555W             F606W             F625W             F775W             F814W            F200LP             F218W             F225W             F275W             F300X             F336W             F390W             F438W             F475W             F475X             F555W            F600LP             F606W             F625W             F775W             F814W             F105W             F110W             F125W             F140W             F160W                 U                 B                 V                 R                 I                 J                 H                 K         F070W_NRC         F090W_NRC         F115W_NRC         F140M_NRC        F150W2_NRC         F150W_NRC         F162M_NRC         F164N_NRC         F182M_NRC         F187N_NRC         F200W_NRC         F210M_NRC         F212N_NRC         F250M_NRC         F277W_NRC         F300M_NRC        F322W2_NRC         F323N_NRC         F335M_NRC         F356W_NRC         F360M_NRC         F405N_NRC         F410M_NRC         F430M_NRC         F444W_NRC         F460M_NRC         F466N_NRC         F470N_NRC         F480M_NRC     GAIA_GAIA2r.G   GAIA_GAIA2r.Gbp   GAIA_GAIA2r.Grp  PAN-STARRS-PS1.g  PAN-STARRS-PS1.i  PAN-STARRS-PS1.r  PAN-STARRS-PS1.w  PAN-STARRS-PS1.y  PAN-STARRS-PS1.z     2MASS_2MASS.H     2MASS_2MASS.J    2MASS_2MASS.Ks
    10000.00     9.50     0.00     0.00 1.00000e+07 -40.29108358 -40.32828216 -40.44262565 -40.48290703 -40.52688201 -40.62769833 -40.62239464 -40.68742982 -41.28644890 -41.38343727 -41.46668160 -41.42373635 -41.39115573 -40.51533251 -40.24736661 -40.33112671 -40.36555404 -40.42258176 -40.57713059 -40.47983589 -40.52336996 -40.62596389 -40.62066395 -40.54770495 -40.56195030 -40.57697550 -40.59713044 -40.61138739 -41.00346027 -40.27446229 -40.46794561 -40.56341348 -40.60778571 -40.57563938 -40.61200188 -40.62014907 -40.57716683 -40.59251567 -40.56147883 -40.59744670 -40.59167053 -40.60612709 -40.61569186 -40.63610219 -40.61525062 -40.65096955 -40.61449770 -40.61652800 -40.61343846 -40.63247876 -40.64029882 -40.64144917 -40.64429701 -40.63954302 -40.64604946 -40.64921233 -40.65080227 -40.67907261 -40.65892933 -40.66039775 -40.66169818 -40.66753971 -40.69869078 -40.66438793 -40.66406101 -40.49479870 -40.45226892 -40.59232367 -40.35227799 -40.62159349 -40.52014953 -40.48652915 -40.54987494 -40.62668304 -40.61277569 -40.57670636 -40.61951695
    10000.00    10.00     0.00     0.00 1.00000e+07 -40.27872494 -40.30684404 -40.41793278 -40.45750159 -40.50110067 -40.61147080 -40.60715472 -40.68284526 -41.30720624 -41.40397678 -41.48689856 -41.44396947 -41.41183983 -40.52476399 -40.23271586 -40.30907848 -40.34711145 -40.39681313 -40.55612226 -40.45452542 -40.49812436 -40.60965111 -40.60542539 -40.53582048 -40.54997686 -40.56483804 -40.58499292 -40.59924977 -41.02391994 -40.26277726 -40.44351081 -40.54100521 -40.59410634 -40.56350238 -40.59986441 -40.60801160 -40.55486502 -40.57984209 -40.54934223 -40.58530923 -40.57953383 -40.59398962 -40.60355440 -40.62396473 -40.60311311 -40.63883207 -40.60236023 -40.60439053 -40.60130094 -40.62034130 -40.62816135 -40.62931171 -40.63215954 -40.62740556 -40.63391200 -40.63707487 -40.63866480 -40.66693515 -40.64679186 -40.64826029 -40.64956071 -40.65540225 -40.68655331 -40.65225047 -40.65192354 -40.47452372 -40.43297084 -40.57358373 -40.32917389 -40.60495976 -40.49442625 -40.46400149 -40.53874084 -40.61369897 -40.60063823 -40.56456889 -40.60737948
    10500.00     6.00     0.00     0.00 1.00000e+07 -40.61842755 -40.65459303 -40.68992611 -40.68705657 -40.68889971 -40.68730240 -40.67110021 -40.77705508 -41.31211237 -41.32703684 -41.26486682 -41.21707847 -41.08480678 -40.62819087 -40.62364181 -40.65758248 -40.64837927 -40.68870595 -40.67446844 -40.68608726 -40.69095159 -40.68732495 -40.67001354 -40.62890484 -40.64453309 -40.66878538 -40.68494031 -40.69544742 -40.79853918 -40.60815434 -40.70182063 -40.68698843 -40.64868038 -40.66814756 -40.69401636 -40.69535583 -40.68414897 -40.62880060 -40.65667214 -40.68432002 -40.67850255 -40.69111574 -40.69784601 -40.71786044 -40.69402062 -40.72923280 -40.69169378 -40.69226081 -40.68884808 -40.70469546 -40.71113843 -40.71086340 -40.71358308 -40.70781035 -40.71387280 -40.71645368 -40.71771309 -40.74472745 -40.72454278 -40.72551323 -40.72651952 -40.73193227 -40.76302797 -40.72862546 -40.72796270 -40.67323741 -40.68136858 -40.66758934 -40.66684377 -40.68957172 -40.69095298 -40.68103430 -40.60745990 -40.64750090 -40.69465103 -40.66858220 -40.69461671
    10500.00     6.50     0.00     0.00 1.00000e+07 -40.60684140 -40.65417877 -40.71173409 -40.71464990 -40.72354355 -40.73145134 -40.71377707 -40.82355453 -41.41388999 -41.44692814 -41.40669699 -41.35172401 -41.20829524 -40.63897323 -40.60625019 -40.65782142 -40.65355440 -40.70598180 -40.71287906 -40.71335872 -40.72518176 -40.73154256 -40.71250779 -40.65178001 -40.66759654 -40.69098394 -40.70714002 -40.71764929 -40.87666296 -40.59478323 -40.72758445 -40.72504802 -40.68691765 -40.69034476 -40.71621488 -40.71755434 -40.72374376 -40.66351512 -40.67886931 -40.70651860 -40.70071794 -40.71331427 -40.72004452 -40.74005895 -40.71621919 -40.75143142 -40.71389231 -40.71445938 -40.71104748 -40.72689398 -40.73333694 -40.73306191 -40.73578159 -40.73000886 -40.73607131 -40.73865219 -40.73991161 -40.76692596 -40.74674129 -40.74771175 -40.74871803 -40.75413078 -40.78522648 -40.75082397 -40.75016121 -40.69850865 -40.69915535 -40.70660345 -40.67080580 -40.73339885 -40.72447023 -40.70635378 -40.63146070 -40.68856898 -40.71684954 -40.69078071 -40.71681522
    10500.00     7.00     0.00     0.00 1.00000e+07 -40.58826205 -40.64179721 -40.71681862 -40.72606006 -40.74184823 -40.76387469 -40.74659248 -40.85515216 -41.47047678 -41.52038219 -41.50832743 -41.45179821 -41.32050512 -40.65167791 -40.58107103 -40.64587352 -40.64712251 -40.70751258 -40.73879996 -40.72441787 -40.74284567 -40.76382033 -40.74516765 -40.66675360 -40.68192883 -40.70264751 -40.71880522 -40.72931746 -40.95631131 -40.57426937 -40.73581376 -40.74851046 -40.71766564 -40.70200824 -40.72787837 -40.72921783 -40.74942307 -40.69269042 -40.69053222 -40.71818219 -40.71240837 -40.72497777 -40.73170801 -40.75172244 -40.72788273 -40.76309510 -40.72555583 -40.72612297 -40.72271259 -40.73855747 -40.74500043 -40.74472540 -40.74744508 -40.74167235 -40.74773480 -40.75031568 -40.75157510 -40.77858945 -40.75840478 -40.75937524 -40.76038152 -40.76579427 -40.79688997 -40.76248746 -40.76182470 -40.71114226 -40.70424814 -40.73483575 -40.66173813 -40.76483795 -40.74148157 -40.71767509 -40.65197849 -40.72363907 -40.72851303 -40.70244420 -40.72847871
    10500.00     7.50     0.00     0.00 1.00000e+07 -40.56075916 -40.61659422 -40.70528001 -40.72048247 -40.74235733 -40.77915616 -40.76336553 -40.86952532 -41.50085667 -41.56255225 -41.57334211 -41.51799297 -41.40558189 -40.65845876 -40.54597602 -40.62087601 -40.62812246 -40.69327920 -40.74819702 -40.71853489 -40.74267118 -40.77885811 -40.76185192 -40.67137583 -40.68543684 -40.70282315 -40.71898245 -40.72949753 -41.02236144 -40.54474530 -40.72670293 -40.75448042 -40.73443626 -40.70218505 -40.72805393 -40.72939339 -40.75768111 -40.70961594 -40.69070832 -40.71835785 -40.71261446 -40.72515335 -40.73188357 -40.75189801 -40.72805832 -40.76327087 -40.72573142 -40.72629864 -40.72288989 -40.73873303 -40.74517600 -40.74490096 -40.74762064 -40.74184791 -40.74791036 -40.75049124 -40.75175066 -40.77876501 -40.75858034 -40.75955080 -40.76055709 -40.76596983 -40.79706553 -40.76266302 -40.76200027 -40.70856037 -40.69488171 -40.74727271 -40.63907879 -40.77894253 -40.74081283 -40.71302392 -40.66403158 -40.74447407 -40.72868859 -40.70261977 -40.72865427
    10500.00     7.80     0.00     0.00 1.00000e+07 -40.54820786 -40.60357884 -40.69742081 -40.71521235 -40.73970066 -40.78329285 -40.76834454 -40.87438651 -41.51251495 -41.57887051 -41.59906192 -41.54465790 -41.44151034 -40.66342296 -40.52969990 -40.60786351 -40.61820316 -40.68427823 -40.74971649 -40.71313227 -40.73973173 -40.78287416 -40.76680851 -40.67179697 -40.68524547 -40.70096719 -40.71712721 -40.72764356 -41.05246545 -40.53134846 -40.71989637 -40.75434015 -40.73973685 -40.70032994 -40.72619792 -40.72753739 -40.75853363 -40.71529068 -40.68885286 -40.71650188 -40.71077383 -40.72329735 -40.73002757 -40.75004200 -40.72620234 -40.76141497 -40.72387543 -40.72444269 -40.72103470 -40.73687702 -40.74331999 -40.74304496 -40.74576464 -40.73999191 -40.74605436 -40.74863524 -40.74989465 -40.77690901 -40.75672434 -40.75769480 -40.75870108 -40.76411383 -40.79520953 -40.76080702 -40.76014426 -40.70515710 -40.68881461 -40.75027891 -40.62690161 -40.78253338 -40.73766203 -40.70845212 -40.66823434 -40.75150487 -40.72683259 -40.70076376 -40.72679827
    10500.00     8.00     0.00     0.00 1.00000e+07 -40.53563552 -40.59017006 -40.68879499 -40.70903075 -40.73586138 -40.78570928 -40.77163272 -40.87792201 -41.52248377 -41.59285046 -41.62123597 -41.56782857 -41.47325640 -40.66805438 -40.51286755 -40.59440332 -40.60794066 -40.67459363 -40.74989649 -40.70684856 -40.73558229 -40.78516960 -40.77008125 -40.67178866 -40.68466084 -40.69887155 -40.71503221 -40.72554965 -41.08032675 -40.51801139 -40.71196884 -40.75284591 -40.74356277 -40.69823530 -40.72410226 -40.72544173 -40.75802153 -40.71963814 -40.68675796 -40.71440625 -40.70869290 -40.72120169 -40.72793190 -40.74794634 -40.72410668 -40.75931939 -40.72177977 -40.72234707 -40.71893975 -40.73478136 -40.74122433 -40.74094930 -40.74366898 -40.73789624 -40.74395870 -40.74653958 -40.74779899 -40.77481334 -40.75462868 -40.75559913 -40.75660542 -40.76201816 -40.79311386 -40.75871135 -40.75804860 -40.70075077 -40.68200038 -40.75188867 -40.61425721 -40.78442889 -40.73335618 -40.70284885 -40.67164658 -40.75682923 -40.72473692 -40.69866810 -40.72470261
    10500.00     8.20     0.00     0.00 1.00000e+07 -40.52367485 -40.57622511 -40.67860896 -40.70108901 -40.73012662 -40.78610844 -40.77290093 -40.88005289 -41.53161175 -41.60530998 -41.64053952 -41.58807167 -41.50092395 -40.67317210 -40.49696951 -40.58033115 -40.59721969 -40.66344577 -40.74805388 -40.69879883 -40.72960126 -40.78545270 -40.77133828 -40.67095512 -40.68332377 -40.69624569 -40.71240685 -40.72292518 -41.10556273 -40.50549456 -40.70260491 -40.74939759 -40.74553143 -40.69561045 -40.72147637 -40.72281584 -40.75544663 -40.72221997 -40.68413302 -40.71178040 -40.70608050 -40.71857581 -40.72530602 -40.74532045 -40.72148080 -40.75669358 -40.71915389 -40.71972122 -40.71631446 -40.73215547 -40.73859844 -40.73832341 -40.74104309 -40.73527035 -40.74133281 -40.74391369 -40.74517310 -40.77218746 -40.75200279 -40.75297325 -40.75397953 -40.75939228 -40.79048798 -40.75608547 -40.75542271 -40.69490682 -40.67406748 -40.75147447 -40.60075458 -40.78434038 -40.72721431 -40.69571776 -40.67372784 -40.76008715 -40.72211103 -40.69604221 -40.72207672
    10500.00     8.50     0.00     0.00 1.00000e+07 -40.51219809 -40.56225227 -40.66754350 -40.69207565 -40.72304646 -40.78456050 -40.77219844 -40.88110867 -41.54060147 -41.61698231 -41.65771344 -41.60603615 -41.52495345 -40.67798016 -40.48158504 -40.56617573 -40.58627695 -40.65154624 -40.74460559 -40.68969283 -40.72226200 -40.78379306 -40.77062570 -40.66925130 -40.68120466 -40.69308422 -40.70924577 -40.71976477 -41.12798061 -40.49359669 -40.69209596 -40.74439754 -40.74565650 -40.69244996 -40.71831488 -40.71965434 -40.75127847 -40.72301255 -40.68097261 -40.70861892 -40.70293110 -40.71541432 -40.72214452 -40.74215896 -40.71831930 -40.75353215 -40.71599241 -40.71655975 -40.71315343 -40.72899398 -40.73543695 -40.73516192 -40.73788160 -40.73210886 -40.73817132 -40.74075219 -40.74201161 -40.76902596 -40.74884130 -40.74981175 -40.75081804 -40.75623078 -40.78732648 -40.75292397 -40.75226122 -40.68797285 -40.66544343 -40.74935396 -40.58702764 -40.78234752 -40.71976516 -40.68750860 -40.67439428 -40.76131221 -40.71894954 -40.69288072 -40.71891522
    10500.00     9.00     0.00     0.00 1.00000e+07 -40.49048915 -40.53361868 -40.64221900 -40.67003665 -40.70414374 -40.77591162 -40.76513604 -40.88034359 -41.56050966 -41.64029124 -41.68793133 -41.63725083 -41.56391043 -40.68683665 -40.45298032 -40.53703998 -40.56333201 -40.62486348 -40.73232635 -40.66747926 -40.70298853 -40.77494027 -40.76354449 -40.66297867 -40.67437284 -40.68489063 -40.70105262 -40.71157237 -41.16524345 -40.47147117 -40.66782082 -40.72931631 -40.74051297 -40.68425799 -40.71012126 -40.71146072 -40.73755015 -40.71927958 -40.67278121 -40.70042532 -40.69475556 -40.70722070 -40.71395090 -40.73396534 -40.71012567 -40.74533859 -40.70779879 -40.70836617 -40.70496035 -40.72080036 -40.72724333 -40.72696830 -40.72968797 -40.72391524 -40.72997770 -40.73255857 -40.73381799 -40.76083234 -40.74064768 -40.74161813 -40.74262442 -40.74803716 -40.77913286 -40.74473035 -40.74406760 -40.67046092 -40.64563427 -40.73958899 -40.55822019 -40.77293049 -40.70029391 -40.66739739 -40.67131780 -40.75789767 -40.71075592 -40.68468710 -40.71072160
    10500.00     9.50     0.00     0.00 1.00000e+07 -40.47117924 -40.50540240 -40.61392852 -40.64353175 -40.67945605 -40.76105408 -40.75169010 -40.87689574 -41.58347442 -41.66447098 -41.71451921 -41.66414030 -41.59374047 -40.69524651 -40.42851042 -40.50820434 -40.53991968 -40.59552560 -40.71351408 -40.64084577 -40.67823296 -40.75990814 -40.75007943 -40.65282162 -40.66394255 -40.67384218 -40.69000427 -40.70052419 -41.19416845 -40.45223464 -40.64042575 -40.70819134 -40.72913195 -40.67321058 -40.69907280 -40.70041226 -40.71726638 -40.70930260 -40.66173453 -40.68937686 -40.68371608 -40.69617224 -40.70290244 -40.72291688 -40.69907717 -40.73429014 -40.69675033 -40.69731772 -40.69391205 -40.70975190 -40.71619487 -40.71591984 -40.71863951 -40.71286678 -40.71892923 -40.72151011 -40.72276953 -40.74978388 -40.72959922 -40.73056967 -40.73157596 -40.73698870 -40.76808440 -40.73368189 -40.73301914 -40.64901942 -40.62345713 -40.72316251 -40.52899735 -40.75748009 -40.67526502 -40.64334606 -40.66284928 -40.74776949 -40.69970746 -40.67363864 -40.69967314
    10500.00    10.00     0.00     0.00 1.00000e+07 -40.45593532 -40.48008553 -40.58551432 -40.61502023 -40.65117167 -40.74330598 -40.73510831 -40.87236936 -41.60684909 -41.68774333 -41.73758819 -41.68716140 -41.61708371 -40.70487618 -40.41042354 -40.48222348 -40.51830977 -40.56601475 -40.69068497 -40.61239666 -40.65040961 -40.74203301 -40.73348481 -40.64031299 -40.65132391 -40.66101859 -40.67718062 -40.68770041 -41.21704956 -40.43765908 -40.61260903 -40.68362017 -40.71443966 -40.66038760 -40.68624921 -40.68758867 -40.69297760 -40.69584081 -40.64891207 -40.67655326 -40.67089394 -40.68334865 -40.69007885 -40.71009329 -40.68625354 -40.72146653 -40.68392674 -40.68449414 -40.68108840 -40.69692831 -40.70337128 -40.70309625 -40.70581593 -40.70004319 -40.70610565 -40.70868652 -40.70994594 -40.73696029 -40.71677563 -40.71774609 -40.71875237 -40.72416511 -40.75526081 -40.72085830 -40.72019555 -40.62621840 -40.60139020 -40.70275735 -40.50193888 -40.73931802 -40.64691381 -40.61798267 -40.65122392 -40.73393270 -40.68688387 -40.66081505 -40.68684955
    11000.00     6.00     0.00     0.00 1.00000e+07 -40.74501226 -40.77124366 -40.79086447 -40.78021333 -40.77406418 -40.75731987 -40.73932568 -40.89969041 -41.53087475 -41.53202648 -41.44189414 -41.39050442 -41.23413850 -40.76362829 -40.75174979 -40.77374123 -40.76148883 -40.79254776 -40.74921558 -40.77964976 -40.77730569 -40.75762986 -40.73831905 -40.68644438 -40.69936875 -40.71955256 -40.73211778 -40.73925803 -40.94011461 -40.73441729 -40.80032213 -40.76649124 -40.71337879 -40.71955311 -40.73596907 -40.73117526 -40.76055599 -40.69177594 -40.71048617 -40.73064424 -40.72496194 -40.73574676 -40.73992341 -40.75958087 -40.73305057 -40.76780617 -40.72930656 -40.72855334 -40.72485485 -40.73781550 -40.74301602 -40.74145280 -40.74405926 -40.73736321 -40.74302446 -40.74507948 -40.74603969 -40.77191788 -40.75169585 -40.75221566 -40.75295651 -40.75798038 -40.78902593 -40.75453320 -40.75356681 -40.76561055 -40.78895484 -40.73861953 -40.78083326 -40.76155636 -40.77818070 -40.77412725 -40.67247253 -40.71286013 -40.73647817 -40.71940604 -40.73033821
    11000.00     6.50     0.00     0.00 1.00000e+07 -40.72194810 -40.76141266 -40.80216784 -40.79554431 -40.79505179 -40.78706785 -40.76774021 -40.92792869 -41.61316176 -41.62151430 -41.54023343 -41.48391716 -41.32015468 -40.75048224 -40.72487563 -40.76475723 -40.75497131 -40.80099529 -40.77313486 -40.79457850 -40.79827333 -40.78743294 -40.76655046 -40.69621382 -40.70938516 -40.72881757 -40.74138388 -40.74852620 -40.98464405 -40.70806600 -40.81638115 -40.79047479 -40.73769016 -40.72881632 -40.74523404 -40.74044023 -40.78543553 -40.71276695 -40.71974942 -40.73990928 -40.73424015 -40.74501175 -40.74918838 -40.76884584 -40.74231558 -40.77707124 -40.73857155 -40.73781836 -40.73412065 -40.74708047 -40.75228099 -40.75071777 -40.75332424 -40.74662818 -40.75228943 -40.75434445 -40.75530466 -40.78118286 -40.76096082 -40.76148063 -40.76222148 -40.76724535 -40.79829091 -40.76379818 -40.76283178 -40.77812228 -40.79454501 -40.76315954 -40.77595450 -40.79099074 -40.79843642 -40.78732989 -40.68344261 -40.74007029 -40.74574314 -40.72867102 -40.73960318
    11000.00     7.00     0.00     0.00 1.00000e+07 -40.72302268 -40.77064057 -40.83170520 -40.83021851 -40.83615314 -40.83838420 -40.81829801 -40.98460743 -41.70761151 -41.73501722 -41.68029574 -41.61922632 -41.45341715 -40.78047163 -40.71905443 -40.77449785 -40.77044773 -40.82615415 -40.81851450 -40.82898074 -40.83910027 -40.83876524 -40.81698200 -40.72588684 -40.73860856 -40.75579158 -40.76835949 -40.77550475 -41.08277246 -40.70714508 -40.84969755 -40.83519315 -40.78438701 -40.75578969 -40.77220798 -40.76741416 -40.83152652 -40.75667520 -40.74672206 -40.76688331 -40.76123906 -40.77198570 -40.77616231 -40.79581977 -40.76928958 -40.80404536 -40.76554551 -40.76479239 -40.76109611 -40.77405440 -40.77925493 -40.77769170 -40.78029817 -40.77360212 -40.77926336 -40.78131839 -40.78227859 -40.80815679 -40.78793476 -40.78845456 -40.78919542 -40.79421928 -40.82526484 -40.79077211 -40.78980571 -40.81155159 -40.82173818 -40.80955742 -40.78898543 -40.84180926 -40.83847084 -40.82017382 -40.71749985 -40.79002715 -40.77271707 -40.75564495 -40.76657712
    11000.00     7.50     0.00     0.00 1.00000e+07 -40.70798729 -40.75895551 -40.83593346 -40.84024864 -40.85258359 -40.86888477 -40.84966372 -41.01623481 -41.75559470 -41.79835949 -41.77062381 -41.70924856 -41.55849396 -40.80086170 -40.69607883 -40.76306731 -40.76555235 -40.82693827 -40.84273765 -40.83872945 -40.85498084 -40.86909869 -40.84826307 -40.74159484 -40.75321221 -40.76699009 -40.77955976 -40.78670818 -41.16607553 -40.69014369 -40.85683709 -40.85673654 -40.81454173 -40.76698925 -40.78340640 -40.77861259 -40.85516488 -40.78615450 -40.75792065 -40.77808184 -40.77247062 -40.78318414 -40.78736074 -40.80701820 -40.78048805 -40.81524402 -40.77674396 -40.77599093 -40.77229641 -40.78525283 -40.79045335 -40.78889013 -40.79149659 -40.78480054 -40.79046179 -40.79251681 -40.79347702 -40.81935521 -40.79913318 -40.79965299 -40.80039384 -40.80541771 -40.83646327 -40.80197054 -40.80100414 -40.82347297 -40.82711814 -40.83634877 -40.78013794 -40.87129899 -40.85370693 -40.83030413 -40.74052011 -40.82398912 -40.78391550 -40.76684337 -40.77777554
    11000.00     7.80     0.00     0.00 1.00000e+07 -40.69818361 -40.74944981 -40.83305374 -40.84000691 -40.85515165 -40.87847024 -40.85997159 -41.02596401 -41.77022514 -41.81868710 -41.80206630 -41.74142265 -41.60014221 -40.80901983 -40.68192670 -40.75359239 -40.75955467 -40.82262540 -40.84942228 -40.83836727 -40.85729240 -40.87857662 -40.85854841 -40.74610759 -40.75707440 -40.76905553 -40.78162602 -40.78877591 -41.20162428 -40.67940222 -40.85516959 -40.86186792 -40.82487247 -40.76905562 -40.78547180 -40.78067798 -40.86130147 -40.79665901 -40.75998655 -40.78014728 -40.77455337 -40.78524954 -40.78942613 -40.80908360 -40.78255347 -40.81730953 -40.77880937 -40.77805639 -40.77436272 -40.78731822 -40.79251875 -40.79095552 -40.79356199 -40.78686594 -40.79252718 -40.79458221 -40.79554241 -40.82142061 -40.80119858 -40.80171839 -40.80245924 -40.80748310 -40.83852866 -40.80403593 -40.80306953 -40.82467769 -40.82538720 -40.84449302 -40.77176433 -40.88033678 -40.85574861 -40.83039787 -40.74896581 -40.83606767 -40.78598089 -40.76890877 -40.77984094
    11000.00     8.00     0.00     0.00 1.00000e+07 -40.68913012 -40.73955043 -40.82847950 -40.83782498 -40.85552277 -40.88559570 -40.86787002 -41.03388713 -41.78326245 -41.83635765 -41.82902266 -41.76923720 -41.63674567 -40.81778771 -40.66887113 -40.74365262 -40.75309550 -40.81676172 -40.85378554 -40.83607625 -40.85745276 -40.88559500 -40.86643279 -40.74948653 -40.75982544 -40.77013486 -40.78270609 -40.78985726 -41.23402056 -40.66964185 -40.85174844 -40.86470509 -40.83303067 -40.77013603 -40.78655109 -40.78175728 -40.86505027 -40.80516580 -40.76106661 -40.78122662 -40.77564966 -40.78632885 -40.79050543 -40.81016289 -40.78363278 -40.81838894 -40.77988868 -40.77913573 -40.77544284 -40.78839752 -40.79359804 -40.79203482 -40.79464129 -40.78794523 -40.79360648 -40.79566150 -40.79662171 -40.82249991 -40.80227787 -40.80279768 -40.80353854 -40.80856240 -40.83960796 -40.80511523 -40.80414883 -40.82427934 -40.82248180 -40.85031990 -40.76264028 -40.88693932 -40.85565713 -40.82879581 -40.75600584 -40.84577000 -40.78706019 -40.76998807 -40.78092023
    11000.00     8.20     0.00     0.00 1.00000e+07 -40.68008508 -40.72935596 -40.82310468 -40.83467894 -40.85463183 -40.89086948 -40.87393696 -41.04050078 -41.79544891 -41.85238954 -41.85286031 -41.79391982 -41.66923248 -40.82591700 -40.65544018 -40.73336476 -40.74625442 -40.81020939 -40.85670341 -40.83284443 -40.85631895 -40.89076136 -40.87248980 -40.75234158 -40.76211748 -40.77096370 -40.78353555 -40.79068780 -41.26367765 -40.65995458 -40.84715663 -40.86609086 -40.83956635 -40.77096604 -40.78737991 -40.78258609 -40.86733395 -40.81217741 -40.76189646 -40.78205547 -40.77649478 -40.78715766 -40.79133424 -40.81099170 -40.78446160 -40.81921784 -40.78071750 -40.77996459 -40.77627236 -40.78922633 -40.79442686 -40.79286363 -40.79547010 -40.78877404 -40.79443529 -40.79649031 -40.79745052 -40.82332872 -40.80310668 -40.80362649 -40.80436735 -40.80939121 -40.84043677 -40.80594404 -40.80497764 -40.82282440 -40.81880590 -40.85463017 -40.75313234 -40.89171651 -40.85433356 -40.82613490 -40.76203994 -40.85364273 -40.78788900 -40.77081688 -40.78174904
    11000.00     8.50     0.00     0.00 1.00000e+07 -40.67127668 -40.71829154 -40.81589475 -40.82947252 -40.85154277 -40.89398775 -40.87784561 -41.04556771 -41.80724635 -41.86729776 -41.87410743 -41.81592303 -41.69774764 -40.83412934 -40.64265655 -40.72214022 -40.73863368 -40.80190495 -40.85734669 -40.82755153 -40.85307225 -40.89377744 -40.87639096 -40.75425763 -40.76356008 -40.77119714 -40.78376946 -40.79092256 -41.29049251 -40.65074181 -40.84089319 -40.86527287 -40.84410651 -40.77120061 -40.78761331 -40.78281950 -40.86729509 -40.81727185 -40.76213106 -40.78228890 -40.77674287 -40.78739107 -40.79156765 -40.81122511 -40.78469501 -40.81945132 -40.78095092 -40.78019803 -40.77650632 -40.78945974 -40.79466026 -40.79309704 -40.79570350 -40.78900745 -40.79466869 -40.79672372 -40.79768393 -40.82356212 -40.80334009 -40.80385990 -40.80460075 -40.80962462 -40.84067017 -40.80617744 -40.80521105 -40.81967714 -40.81371276 -40.85669796 -40.74244035 -40.89436495 -40.85087931 -40.82168046 -40.76656967 -40.85933493 -40.78812241 -40.77105028 -40.78198245
    11000.00     9.00     0.00     0.00 1.00000e+07 -40.65385019 -40.69459237 -40.79718792 -40.81423740 -40.83986527 -40.89355477 -40.87895666 -41.05164059 -41.83075209 -41.89509588 -41.91059640 -41.85346796 -41.74431096 -40.84859174 -40.61790294 -40.69797637 -40.72124080 -40.78139144 -40.85260823 -40.81215384 -40.84108695 -40.89314725 -40.87748518 -40.75471617 -40.76336094 -40.76936066 -40.78193358 -40.78908771 -41.33515881 -40.63290174 -40.82359162 -40.85772923 -40.84689704 -40.76936608 -40.78577680 -40.78098299 -40.86116480 -40.82134101 -40.76029713 -40.78045242 -40.77492955 -40.78555457 -40.78973114 -40.80938860 -40.78285849 -40.81761490 -40.77911442 -40.77836157 -40.77467052 -40.78762323 -40.79282375 -40.79126053 -40.79386700 -40.78717094 -40.79283219 -40.79488721 -40.79584742 -40.82172562 -40.80150358 -40.80202339 -40.80276425 -40.80778811 -40.83883367 -40.80434094 -40.80337454 -40.80884803 -40.80003257 -40.85463488 -40.71883048 -40.89309694 -40.83858842 -40.80821012 -40.77059825 -40.86397298 -40.78628590 -40.76921378 -40.78014594
